source,webpage,id,price,facilities,location,area,rooms,floor,storeys,building_type,condition,ceiling_height,bathroom_count,bedrooms,added_in_date,view_count,additional_features,latitude,visit_count,utilities,room_details,details,longitude,flooring,entrance_door,construction_type,renovation,windows,heating,parking,cooling
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/M%E2%80%A4+Melqonyan+str/Center/Yerevan/141679,141679,250000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Open balcony', 'Sunny', 'View', 'Close to the bus station']","Yerevan, Center, M․ Melqonyan str",100,3,15,17,Monolit,Newly repaired,2.8 M,2,,18.10.2023,536,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Aghbyur+Serob+St/Arabkir/Yerevan/141674,141674,183000,"['Gas', 'Electricity', 'water 24/7', 'Sewerage, Canalization', 'Euro windows', 'Sunny', 'View', 'Close to the bus station']","Yerevan, Arabkir, Aghbyur Serob St",76,2,2,14,Monolit,Zero condition,3.2 M,1,,18.10.2023,531,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/1-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/141671,141671,110000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Euro windows', 'Iron door', 'Open balcony', 'Tile', 'Laminate flooring', 'Security system', 'Sunny', 'Roadside', 'Close to the bus station', 'Playground', 'Park', 'Elevator']","Yerevan, Center, Argishti St",36,1,11,14,Monolit,Newly repaired,3 M,1,,18.10.2023,794,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/A.+Khachatrian+St/Arabkir/Yerevan/141670,141670,130000,"['Gas', 'Balcony', 'Open balcony']","Yerevan, Arabkir, A. Khachatrian St",75,3,5,5,Stone,Good,2.8 M,1,,18.10.2023,660,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Leningradyan+St/Achapnyak/Yerevan/141669,141669,121052,"['Hot water', 'Gas', 'Sunny', 'Laminate flooring', 'Tile', 'Euro windows', 'Balcony', 'Open balcony', 'Equipment', 'Furniture']","Yerevan, Achapnyak, Leningradyan St",76,3,4,5,Stone,Newly repaired,2.8 M,1,,18.10.2023,649,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Tigran+Petrosyan+St/Davtashen/Yerevan/141667,141667,111756,"['Hot water', 'Gas', 'Heating', 'Tile', 'Elevator', 'Balcony', 'Open balcony']","Yerevan, Davtashen, Tigran Petrosyan St",75,3,7,9,Panel,Good,2.8 M,1,,18.10.2023,612,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Margaryan+St/Achapnyak/Yerevan/141666,141666,78000,"['Hot water', 'Gas', 'Laminate flooring', 'Tile', 'Euro windows', 'Balcony', 'Equipment', 'Furniture']","Yerevan, Achapnyak, Margaryan St",56,2,3,4,Stone,Newly repaired,2.8 M,1,,18.10.2023,889,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Antarayin%2C+G.Emin+St%2C/Center/Yerevan/141648,141648,390000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Euro windows', 'Open balcony', 'Tile', 'Sunny', 'View', 'Close to the bus station', 'Elevator']","Yerevan, Center, Antarayin, G.Emin St,",112,3,2,6,Monolit,Newly repaired,3 M,2,,17.10.2023,1156,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Aram+St+side/Center/Yerevan/141644,141644,155000,[],"Yerevan, Center, Aram St side",64,2,7,10,Panel,Good,2.8 M,1,,17.10.2023,679,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/141642,141642,140000,[],"Yerevan, Center, Argishti St",55,2,2,14,Monolit,Newly repaired,3.2 M,1,,17.10.2023,775,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale/Ghapantsian+St/Arabkir/Yerevan/141639,141639,125000,[],"Yerevan, Arabkir, Ghapantsian St",94,4,4,10,Panel,Good,2.8 M,1,,17.10.2023,687,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale/Tigran+Mets+Ave/Center/Yerevan/141638,141638,320000,[],"Yerevan, Center, Tigran Mets Ave",187,4,5,5,Stone,Good,3.8 M,2,,17.10.2023,713,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Dzorap+St/Center/Yerevan/141625,141625,250000,"['Water', 'water 24/7', 'Electricity', 'Iron door', 'Security system', 'Roadside', 'View', 'Sunny', 'Euro windows', 'Elevator', 'Open balcony']","Yerevan, Center, Dzorap St",62,2,16,17,Monolit,Zero condition,3 M,1,,17.10.2023,807,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Babayan+St/Arabkir/Yerevan/141564,141564,125000,[],"Yerevan, Arabkir, Babayan St",76,3,2,5,Stone,Good,2.8 M,1,,14.10.2023,702,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/5-bedroom/apartment-for-sale/Davit+Anhaxt+St/Qanaqer-Zeytun/Yerevan/141561,141561,201000,[],"Yerevan, Qanaqer-Zeytun, Davit Anhaxt St",153,5,1,6,Stone,Newly repaired,2.6 M,3,,14.10.2023,536,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Zarubyan+St/Center/Yerevan/141545,141545,215000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Euro windows', 'Iron door', 'Tile', 'Security system', 'Sunny', 'View', 'Roadside', 'Close to the bus station', 'Elevator']","Yerevan, Center, Zarubyan St",46,2,2,6,Monolit,Newly repaired,3 M,1,,13.10.2023,782,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Tolbughin+St/Arabkir/Yerevan/141535,141535,228000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Euro windows', 'Iron door', 'Tile', 'Laminate flooring', 'Sunny', 'View', 'Bilateral', 'Close to the bus station', 'Park', 'Elevator']","Yerevan, Arabkir, Tolbughin St",91,3,9,11,Monolit,Newly repaired,2.8 M,1,,13.10.2023,779,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Antarayin+St/Center/Yerevan/141494,141494,225000,"['Heating', 'Gas', 'Hot water', 'Internet', 'Air-conditioner', 'Electricity', 'water 24/7', 'Water', 'Irrigation', 'Sewerage, Canalization']","Yerevan, Center, Antarayin St",83,3,2,4,Monolit,Newly repaired,3 M,2,,12.10.2023,641,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Davtashen+1+district/Davtashen/Yerevan/141484,141484,190000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Iron door', 'Open balcony', 'Sunny', 'View', 'Roadside', 'Close to the bus station', 'Park', 'Elevator']","Yerevan, Davtashen, Davtashen 1 district",65,2,4,12,Monolit,Newly repaired,2.8 M,1,,12.10.2023,723,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/N.+Zaryan+St/Arabkir/Yerevan/141481,141481,155000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Open balcony', 'Sunny', 'View', 'Close to the bus station', 'Elevator']","Yerevan, Arabkir, N. Zaryan St",63,2,15,16,Monolit,Newly repaired,3 M,1,,12.10.2023,693,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Pushkin+St/Center/Yerevan/141469,141469,163000,[],"Yerevan, Center, Pushkin St",47,2,8,10,Panel,Good,2.8 M,1,,12.10.2023,645,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Baghramyan+av%28Arabkir%29/Arabkir/Yerevan/141462,141462,215000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment']","Yerevan, Arabkir, Baghramyan av(Arabkir)",77,2,3,5,Stone,Newly repaired,3.2 M,1,,12.10.2023,985,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Hr.Kochar+St/Arabkir/Yerevan/141460,141460,178000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Open balcony']","Yerevan, Arabkir, Hr.Kochar St",89,3,11,13,Monolit,Newly repaired,3 M,2,,12.10.2023,1527,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Gyulbenkyan+St/Arabkir/Yerevan/141408,141408,173000,[],"Yerevan, Arabkir, Gyulbenkyan St",80,3,3,5,Stone,Newly repaired,2.8 M,1,,10.10.2023,682,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/141407,141407,230000,"['Heating', 'Internet', 'Hot water', 'Sewerage, Canalization', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Sunny', 'View', 'Close to the bus station', 'Elevator']","Yerevan, Center, Argishti St",75,3,2,14,Monolit,Newly repaired,3 M,1,,10.10.2023,664,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Leo+St/Center/Yerevan/141403,141403,750000,"['Heating', 'Internet', 'Hot water', 'Irrigation', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Iron door', 'Open balcony', 'Sunny', 'View', 'Bilateral', 'Roadside', 'Close to the bus station', 'Park', 'Elevator']","Yerevan, Center, Leo St",115,3,12,16,Monolit,Newly repaired,3 M,2,,10.10.2023,538,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Gyulbenkyan+St/Arabkir/Yerevan/141400,141400,139000,[],"Yerevan, Arabkir, Gyulbenkyan St",60,2,4,5,Stone,Newly repaired,2.8 M,1,,10.10.2023,630,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Baghramyan+av%28Arabkir%29/Arabkir/Yerevan/141398,141398,152000,[],"Yerevan, Arabkir, Baghramyan av(Arabkir)",64,2,5,5,Stone,Newly repaired,3.2 M,1,,10.10.2023,651,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Hambardzumyan+St/Arabkir/Yerevan/141388,141388,160000,[],"Yerevan, Arabkir, Hambardzumyan St",68,2,7,10,Other,Newly repaired,2.8 M,1,,10.10.2023,772,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Buzand+St/Center/Yerevan/141378,141378,900000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Open balcony', 'Elevator']","Yerevan, Center, Buzand St",150,4,12,14,Monolit,Newly repaired,3 M,2,,09.10.2023,826,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/141377,141377,125000,"['Heating', 'Internet', 'Hot water', 'Air-conditioner', 'Central heating', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Iron door', 'Balcony', 'Sunny', 'View', 'Roadside', 'Close to the bus station', 'Park', 'Elevator']","Yerevan, Arabkir, Komitas Ave",71,2,6,9,Panel,Newly repaired,2.8 M,1,,09.10.2023,1660,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Aram+St/Center/Yerevan/141374,141374,690000,"['Water', 'water 24/7', 'Electricity', 'Air-conditioner', 'Internet', 'Hot water', 'Gas', 'Heating', 'Equipment', 'Furniture']","Yerevan, Center, Aram St",110,3,14,15,Monolit,Newly repaired,3.2 M,1,,09.10.2023,1451,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Sasna+Tsrer+St/Davtashen/Yerevan/141372,141372,275000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Open balcony', 'Sunny', 'View', 'Close to the bus station', 'Elevator']","Yerevan, Davtashen, Sasna Tsrer St",110,4,14,14,Monolit,Newly repaired,3 M,2,,09.10.2023,735,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Baghramyan+Ave+%28Kentron%29/Center/Yerevan/142309,142309,173000,"['Heating', 'Internet', 'Hot water', 'Air-conditioner', 'Gas', 'Furniture', 'Equipment', 'Iron door', 'Open balcony', 'Sunny', 'View', 'Roadside', 'Close to the bus station', 'Park']","Yerevan, Center, Baghramyan Ave (Kentron)",72,2,5,9,Panel,Newly repaired,2.8 M,1,,09.10.2023,338,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/6-bedroom/apartment-for-sale/Amiryan+St/Center/Yerevan/141349,141349,550000,['Heating'],"Yerevan, Center, Amiryan St",172,6,5,5,Stone,Good,3.2 M,3,,08.10.2023,756,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Paronyan+St/Center/Yerevan/141346,141346,155000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Euro windows', 'Iron door', 'Tile', 'Parquet', 'Security system', 'Sunny', 'Roadside', 'Close to the bus station', 'Elevator']","Yerevan, Center, Paronyan St",50,2,5,9,Panel,Newly repaired,2.8 M,1,,07.10.2023,795,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Buzand+St/Center/Yerevan/141345,141345,320000,[],"Yerevan, Center, Buzand St",81,2,5,10,Monolit,Newly repaired,3 M,2,,07.10.2023,825,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/1-bedroom/apartment-for-sale-in-new-construction/Koghbatsi+St/Center/Yerevan/141344,141344,230000,[],"Yerevan, Center, Koghbatsi St",42,1,4,20,Monolit,Newly repaired,3 M,1,,07.10.2023,845,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Mashtots+Ave/Center/Yerevan/141339,141339,370000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Euro windows', 'Iron door', 'Open balcony', 'Tile', 'Laminate flooring', 'Security system', 'Sunny', 'Bilateral', 'Close to the bus station', 'Elevator']","Yerevan, Center, Mashtots Ave",99,3,7,12,Monolit,Newly repaired,3 M,2,,07.10.2023,1175,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Sundukyan+St/Arabkir/Yerevan/141334,141334,168000,[],"Yerevan, Arabkir, Sundukyan St",80,3,3,5,Stone,Newly repaired,2.8 M,1,,06.10.2023,831,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Baghramyan+Ave+%28Kentron%29/Center/Yerevan/141324,141324,222000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Euro windows', 'Open balcony', 'Sunny', 'View', 'Close to the bus station']","Yerevan, Center, Baghramyan Ave (Kentron)",62,2,4,4,Stone,Newly repaired,3.8 M,1,,06.10.2023,689,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Antarayin+St/Center/Yerevan/141323,141323,360000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Open balcony']","Yerevan, Center, Antarayin St",88,3,4,5,Monolit,Newly repaired,3 M,2,,06.10.2023,1035,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Lvovyan+St/Nor+Norq/Yerevan/141315,141315,122000,"['Electricity', 'Water', 'water 24/7', 'Euro windows', 'Open balcony', 'View', 'Playground', 'Elevator']","Yerevan, Nor Norq, Lvovyan St",78,2,5,6,Monolit,Zero condition,3 M,1,,06.10.2023,1030,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Lvovyan+St/Nor+Norq/Yerevan/141314,141314,130000,"['Water', 'water 24/7', 'Electricity', 'Playground', 'View', 'Euro windows', 'Open balcony']","Yerevan, Nor Norq, Lvovyan St",84,3,2,6,Monolit,Zero condition,3 M,2,,06.10.2023,1003,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Pushkin+St/Center/Yerevan/141303,141303,330000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7']","Yerevan, Center, Pushkin St",106,3,5,5,Stone,Newly repaired,3 M,2,,05.10.2023,1082,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Mamikoniants+St/Arabkir/Yerevan/141291,141291,120000,[],"Yerevan, Arabkir, Mamikoniants St",75,3,1,5,Stone,Good,2.8 M,1,,05.10.2023,750,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Sayat-Nova+Ave/Center/Yerevan/141287,141287,219000,[],"Yerevan, Center, Sayat-Nova Ave",90,3,10,12,Panel,Good,2.8 M,1,,05.10.2023,723,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale/Sayat-Nova+Ave/Center/Yerevan/141268,141268,270000,[],"Yerevan, Center, Sayat-Nova Ave",98,4,3,10,Panel,Good,2.8 M,1,,04.10.2023,862,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/V.Vagharshyan+St/Arabkir/Yerevan/141241,141241,79500,[],"Yerevan, Arabkir, V.Vagharshyan St",33,2,5,5,Stone,Newly repaired,2.8 M,1,,03.10.2023,833,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/K.+Ulnetsi+St/Qanaqer-Zeytun/Yerevan/141192,141192,90000,[],"Yerevan, Qanaqer-Zeytun, K. Ulnetsi St",54,2,2,4,Stone,Good,2.8 M,1,,30.09.2023,914,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Sevak+St/Qanaqer-Zeytun/Yerevan/141190,141190,92000,[],"Yerevan, Qanaqer-Zeytun, Sevak St",48,2,3,5,Stone,Newly repaired,2.8 M,1,,30.09.2023,830,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/141166,141166,157000,"['Heating', 'Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Central heating', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Euro windows', 'Iron door', 'Balcony', 'Sunny', 'View', 'Bilateral', 'Roadside', 'Close to the bus station', 'Playground', 'Park']","Yerevan, Arabkir, Komitas Ave",79,3,2,5,Stone,Newly repaired,3 M,1,,29.09.2023,1848,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Hr.Kochar+St/Arabkir/Yerevan/141164,141164,180000,"['Close to the bus station', 'View', 'Sunny', 'Elevator', 'Open balcony']","Yerevan, Arabkir, Hr.Kochar St",85,3,3,10,Other,Good,2.8 M,1,,29.09.2023,1173,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Leningradyan+St/Achapnyak/Yerevan/141131,141131,90000,[],"Yerevan, Achapnyak, Leningradyan St",65,3,5,10,Panel,Newly repaired,2.8 M,1,,28.09.2023,846,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Sevak+St/Qanaqer-Zeytun/Yerevan/141127,141127,125000,[],"Yerevan, Qanaqer-Zeytun, Sevak St",76,3,1,9,Panel,Good,2.8 M,1,,28.09.2023,636,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/141103,141103,172000,"['Heating', 'Internet', 'Hot water', 'Sewerage, Canalization', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Euro windows', 'Iron door', 'Open balcony', 'Tile', 'Heated floor', 'Playground', 'Elevator']","Yerevan, Davtashen, Mikoyan St",72,3,2,10,Monolit,Newly repaired,3 M,1,,27.09.2023,678,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Bagratuniats+Ave/Shengavit/Yerevan/141101,141101,150000,"['Heating', 'Internet', 'Hot water', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Euro windows', 'Iron door', 'Open balcony', 'Basement', 'Sunny', 'View', 'Close to the bus station', 'Garage']","Yerevan, Shengavit, Bagratuniats Ave",83,3,4,5,Stone,Newly repaired,2.8 M,1,,27.09.2023,638,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale/Sose+St/Arabkir/Yerevan/141098,141098,235000,"['Heating', 'Internet', 'Hot water', 'Irrigation', 'Sewerage, Canalization', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Iron door', 'Sunny', 'View', 'Close to the bus station', 'Elevator']","Yerevan, Arabkir, Sose St",90,4,2,9,Panel,Newly repaired,2.8 M,1,,27.09.2023,552,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Buzand+St/Center/Yerevan/141082,141082,300000,"['Internet', 'Hot water', 'Electricity', 'Air-conditioner', 'Central heating', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Euro windows', 'Iron door', 'Open balcony', 'Tile', 'Laminate flooring', 'Security system', 'View', 'Roadside', 'Close to the bus station', 'Playground', 'Park', 'Elevator']","Yerevan, Center, Buzand St",59,2,5,12,Monolit,Newly repaired,3 M,1,,27.09.2023,936,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/K.+Ulnetsi+St/Qanaqer-Zeytun/Yerevan/141120,141120,195000,"['Heating', 'Internet', 'Hot water', 'Irrigation', 'Sewerage, Canalization', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Euro windows', 'Iron door', 'Open balcony', 'Tile', 'Laminate flooring', 'Security system', 'Sunny', 'View', 'Roadside', 'Close to the bus station', 'Playground', 'Park', 'Elevator']","Yerevan, Qanaqer-Zeytun, K. Ulnetsi St",74,2,7,16,Monolit,Newly repaired,3 M,1,,26.09.2023,1152,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Tpagrichner+St/Center/Yerevan/141056,141056,245000,[],"Yerevan, Center, Tpagrichner St",108,3,3,5,Stone,Good,3.2 M,1,,26.09.2023,781,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale/Charents+St/Center/Yerevan/141045,141045,280000,[],"Yerevan, Center, Charents St",102,4,5,5,Other,Newly repaired,2.8 M,1,,26.09.2023,924,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/A.+Khachatrian+St/Arabkir/Yerevan/141016,141016,150000,[],"Yerevan, Arabkir, A. Khachatrian St",99,3,5,10,Panel,Good,2.8 M,1,,25.09.2023,227,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale/Sose+St/Arabkir/Yerevan/141031,141031,235000,"['Heating', 'Internet', 'Hot water', 'Sewerage, Canalization', 'Electricity', 'Air-conditioner', 'Gas', 'Water', 'water 24/7', 'Furniture', 'Equipment', 'Euro windows', 'Iron door', 'Sunny', 'View', 'Close to the bus station', 'Elevator']","Yerevan, Arabkir, Sose St",90,4,2,9,Panel,Newly repaired,2.8 M,1,,25.09.2023,629,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Arzumanyan+St/Achapnyak/Yerevan/140980,140980,249000,[],"Yerevan, Achapnyak, Arzumanyan St",77,3,10,12,Monolit,Newly repaired,3 M,1,,25.09.2023,983,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/140979,140979,250000,[],"Yerevan, Center, Argishti St",104,3,12,15,Monolit,Newly repaired,3 M,2,,25.09.2023,973,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Antarayin+St/Center/Yerevan/140978,140978,367000,[],"Yerevan, Center, Antarayin St",121,4,4,6,Monolit,Newly repaired,3 M,2,,25.09.2023,978,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Nalbandyan+St/Center/Yerevan/140977,140977,155000,[],"Yerevan, Center, Nalbandyan St",36,2,5,5,Stone,Newly repaired,3 M,1,,25.09.2023,749,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Hr.Kochar+St/Arabkir/Yerevan/140976,140976,140000,[],"Yerevan, Arabkir, Hr.Kochar St",71,3,5,5,Stone,Newly repaired,2.8 M,1,,25.09.2023,681,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/140975,140975,160000,[],"Yerevan, Arabkir, Komitas Ave",83,3,5,5,Stone,Newly repaired,2.8 M,1,,25.09.2023,726,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Azatutyan+Ave/Arabkir/Yerevan/140973,140973,315000,[],"Yerevan, Arabkir, Azatutyan Ave",109,3,5,5,Stone,Newly repaired,3 M,1,,25.09.2023,739,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Buzand+St/Center/Yerevan/140938,140938,620000,[],"Yerevan, Center, Buzand St",129,3,4,13,Monolit,Newly repaired,3 M,2,,22.09.2023,1022,,,,,,,,,,,,,,,
myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/K.+Ulnetsi+St/Qanaqer-Zeytun/Yerevan/140937,140937,190000,[],"Yerevan, Qanaqer-Zeytun, K. Ulnetsi St",74,2,5,16,Monolit,Newly repaired,3 M,1,,22.09.2023,1019,,,,,,,,,,,,,,,
