source,webpage,id,price,facilities,location,area,rooms,floor,storeys,building_type,condition,ceiling_height,bathroom_count,bedrooms,added_in_date,view_count,additional_features,latitude,visit_count,utilities,room_details,details,longitude,flooring,entrance_door,construction_type,renovation,windows,heating,parking,cooling
bars,https://bars.am/en/properties/standard/apartment/6-Z-117,6-Z-117,125000,"['Elevator', 'Heating system', 'Open balcony']",Yerevan/Qanaqer-Zeytun/Paruyr Sevak Street,67.0,2,13,15,New building,Major overhaul,3.0,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1141.1,4-3-1141.1,170000,"['Garage', 'Open balcony', 'Closed balcony']",Yerevan/Arabkir/Hakobyan Street,109.0,4,3,7,Special project,Old major overhaul,2.75,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-3-72,2-3-72,150000,"['First line', 'Heating system', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Kitchen furniture']",Yerevan/Big Center/Nar-Dos Street,87.0,3,4,4,Stalinka c/o,Major overhaul,3.6,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1990,1-3-1990,470000,"['Heating system', 'Air conditioning', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Fireplace', 'Internet', 'Wi-Fi', 'Furniture', 'Built-in furniture', 'Kitchen furniture', 'Transport availability', 'Exclusive design']",Yerevan/Small Center/Parpetsi Street,200.0,4,1,3,Stalinka c/o,Major overhaul,3.1,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1333,4-3-1333,165000,['Furniture'],Yerevan/Arabkir/Malkhasyants Street,100.0,3,3,4,New building,Major overhaul,3.0,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1943,1-3-1943,500000,[],Yerevan/Small Center/Baghramyan Avenue (S.C.),145.0,6,2,5,Stalinka c/o,Without renovation,3.2,3,5,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2077,1-3-2077,250000,[],Yerevan/Small Center/Hanrapetutyan Street,110.0,3,3,4,Stalinka c/o,Old major overhaul,3.2,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1341,4-3-1341,185000,"['Elevator', 'Heating system', 'Open balcony', 'Panorama', 'Furniture']",Yerevan/Arabkir/Griboyedov Street,74.0,3,15,16,New building,Major overhaul,3.0,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1339,4-3-1339,160000,['Elevator'],"Yerevan/Arabkir/N.Tigranyan str.,1st blind alley",96.3,3,3,12,New building,Without renovation,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1338,4-3-1338,118000,['Heating system'],Yerevan/Arabkir/Papazyan Street,78.0,3,1,5,Stone,Partial renovation,,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2076,1-3-2076,275000,"['Heating system', 'Open balcony']",Yerevan/Small Center/Tumanyan Street,90.0,3,3,5,Stone,Major overhaul,3.0,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-400,1-N-400,370000,"['Elevator', 'Heating system', 'Pool']",Yerevan/Small Center/Abovyan Street,98.0,6,7,12,New building,Major overhaul,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-T-8,1-T-8,1250000,"['Parking', 'Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Furniture']",Yerevan/Small Center/Teryan Street,197.0,5,5,12,New building,Major overhaul,3.0,2,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2035,1-3-2035,375000,"['Heating system', 'Open balcony']",Yerevan/Small Center/Moskovyan Street,133.0,4,2,3,Stone,Major overhaul,3.1,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-3-168,2-3-168,145000,"['Heating system', 'Front balcony']",Yerevan/Big Center/Tigran Mets Avenue (B.C.),90.0,3,3,5,Stone,Major overhaul,,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/v,v,200000,"['Elevator', 'Heating system', 'Open balcony']",Yerevan/Big Center/Argishti Street,86.0,3,14,14,New building,Major overhaul,3.0,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-379,1-N-379,185000,"['Elevator', 'Heating system']",Yerevan/Small Center/Alek Manukyan Street,135.0,4,4,12,New building,Major overhaul,3.0,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-394,1-N-394,145000,"['Heating system', 'Air conditioning', 'Closed balcony', 'Furniture']",Yerevan/Small Center/Tumanyan Street,79.0,3,5,5,Stalinka c/o,Major overhaul,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-367,1-N-367,390000,"['Building service', 'Elevator', 'Heating system', 'Cooling system', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Built-in furniture', 'Kitchen furniture']",Yerevan/Big Center/Argishti Street,178.0,4,12,14,New building,Major overhaul,3.0,3,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-2-275,2-2-275,75000,['Elevator'],Yerevan/Big Center/Tigran Mets Avenue (B.C.),46.0,2,2,9,Panel,Without renovation,2.75,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-Ts3-78,6-Ts3-78,290000,"['Parking', 'Elevator', 'Heating system', 'Cooling system', 'Open balcony', 'Panorama', 'Furniture']",Yerevan/Big Center/Tsitsernakaberd Highway (B.C.),115.0,3,5,13,New building,Major overhaul,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2074,1-3-2074,185000,"['Elevator', 'Open balcony', 'Mansard']",Yerevan/Small Center/Pushkin Street,85.0,3,8,9,Panel,Old major overhaul,2.75,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2073,1-3-2073,183000,"['Garage', 'Elevator', 'Air conditioning', 'Closed balcony', 'Panorama', 'Built-in furniture']",Yerevan/Small Center/Nalbandyan Street,81.0,3,8,10,Monolithic,Without renovation,2.8,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2072,1-3-2072,280000,"['Heating system', 'Open balcony', 'Furniture', 'Not lived in']",Yerevan/Small Center/Charents Street (S.C.),102.0,4,4,4,Stone,Major overhaul,3.2,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1903,1-3-1903,145000,['Elevator'],Yerevan/Small Center/Heratsi Street (S.C.),92.5,3,6,6,Special project,Old major overhaul,2.8,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-1-436,1-1-436,140000,"['Elevator', 'Heating system', 'Air conditioning']",Yerevan/Small Center/Saryan Street,40.0,1,11,11,Panel,Major overhaul,2.75,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-A-106,1-A-106,245000,"['Parking', 'Elevator', 'Furniture', 'Built-in furniture']",Yerevan/Small Center/Verin Antarain Street,75.0,2,2,5,New building,Major overhaul,3.0,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-B-111,1-B-111,600000,"['Parking', 'Elevator', 'Open balcony']",Yerevan/Small Center/Arami Street,133.0,4,11,14,New building,Partial renovation,3.0,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-3-167,2-3-167,330000,"['Elevator', 'Heating system', 'Open balcony']",Yerevan/Big Center/Rostomi Street,130.0,4,5,10,New building,Major overhaul,3.0,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-3-90,2-3-90,152000,"['Elevator', 'Heating system', 'Air conditioning', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Kitchen furniture']",Yerevan/Big Center/Kajaznuni Street,96.0,3,8,9,Panel,Major overhaul,2.75,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-2-252,2-2-252,110000,"['Heating system', 'Open balcony', 'Furniture']",Yerevan/Big Center/Kajaznuni Street,49.0,2,1,5,Stone,Major overhaul,,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1331,4-3-1331,125000,['Elevator'],Yerevan/Arabkir/Hovsep Emin Street,96.0,3,7,9,Panel,Without renovation,2.75,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-A-104,1-A-104,358000,"['Elevator', 'Heating system', 'Open balcony', 'Furniture']",Yerevan/Small Center/Verin Antarain Street,121.0,3,3,6,New building,Major overhaul,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-2-277,2-2-277,182000,"['Elevator', 'Heating system', 'Air conditioning', 'Open balcony']",Yerevan/Big Center/Tsitsernakaberd Highway (B.C.),84.0,2,18,21,New building,Major overhaul,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-1-352,1-1-352,80000,[],Yerevan/Small Center/Koryun Street,32.0,1,5,5,Stalinka c/o,Redecoration,3.0,1,,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2069,1-3-2069,765000,"['Heating system', 'Air conditioning', 'Open balcony', 'Furniture', 'Wardrobe']",Yerevan/Small Center/Hanrapetutyan Street,170.0,5,5,6,New building,Major overhaul,3.0,3,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1337,4-3-1337,200000,"['Heating system', 'Open balcony', 'Closed balcony', 'Furniture']",Yerevan/Arabkir/Papazyan Street,120.0,4,3,5,Stone,Major overhaul,,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-S-53,1-S-53,850000,"['Elevator', 'Heating system', 'Cooling system', 'Open balcony', 'Wardrobe']",Yerevan/Small Center/Northern Avenue,196.0,2,10,13,New building,Major overhaul,3.0,3,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-A-102,1-A-102,350000,"['Elevator', 'Heating system', 'Open balcony', 'Furniture']",Yerevan/Small Center/Verin Antarain Street,100.0,3,4,5,New building,Major overhaul,3.0,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-2-170,4-2-170,150000,['Open balcony'],Yerevan/Arabkir/Griboyedov Street,70.0,2,10,15,New building,Without renovation,3.0,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-2-972,1-2-972,250000,"['Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Furniture']",Yerevan/Small Center/Koghbatsi Street,44.6,2,7,18,New building,Major overhaul,3.0,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1327,4-3-1327,180000,"['Heating system', 'Open balcony']",Yerevan/Arabkir/Malkhasyants Street,95.0,3,7,13,New building,Without renovation,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1334,4-3-1334,185000,"['Elevator', 'Open balcony']",Yerevan/Arabkir/Malkhasyants Street,100.0,3,2,14,New building,Without renovation,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-A-103,1-A-103,190000,"['Elevator', 'Open balcony']",Yerevan/Small Center/Verin Antarain Street,93.0,3,5,6,New building,Without renovation,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2068,1-3-2068,639000,[],Yerevan/Small Center/Byron Street,213.0,6,4,5,Stalinka c/o,Old major overhaul,3.1,2,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-Z3-194,6-Z3-194,324000,"['Building service', 'Building security', 'Parking', 'Elevator', 'Open balcony', 'Terrace', 'Panorama', 'Transport availability', 'Not lived in']",Yerevan/Qanaqer-Zeytun/Gogol Street,240.0,4,9,9,New building,Partial renovation,4.11,3,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-3-165,2-3-165,165000,"['Elevator', 'Heating system', 'Air conditioning', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Kitchen furniture']",Yerevan/Big Center/Argishti Street,106.0,3,2,15,New building,Major overhaul,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/3-Mal-47,3-Mal-47,205000,"['Parking', 'Elevator', 'Heating system', 'Air conditioning']",Yerevan/Big Center/M. Melkonyan str.,101.0,3,13,17,New building,Without renovation,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-M2-212,6-M2-212,90000,"['Elevator', 'Heating system']",Yerevan/Nor Nork/Moldovakan,80.0,3,1,9,Stone,Major overhaul,2.0,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1329,4-3-1329,160000,"['Elevator', 'Front balcony']",Yerevan/Arabkir/Vagharshyan Street,90.0,3,4,14,New building,Partial renovation,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1330,4-3-1330,155000,"['Elevator', 'Open balcony']",Yerevan/Arabkir/Arghutyan Street,80.0,3,5,14,New building,Without renovation,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-A-83,1-A-83,360000,"['Building service', 'Building security', 'Garage', 'Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Kitchen furniture', 'Wardrobe']",Yerevan/Small Center/Antarayin Street,116.6,3,1,7,New building,Major overhaul,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1328,4-3-1328,168000,"['First line', 'Elevator', 'Open balcony']",Yerevan/Arabkir/Malkhasyants Street,100.0,3,8,14,New building,Major overhaul,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1276,4-3-1276,378000,"['Elevator', 'Heating system', 'Open balcony', 'Panorama', 'Furniture', 'Transport availability']",Yerevan/Arabkir/Gyulbenkyan Street,158.0,4,12,15,New building,Major overhaul,3.0,3,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2066,1-3-2066,745000,['Terrace'],Yerevan/Small Center/Isahakyan Street,149.0,4,3,3,Stalinka w/o,Major overhaul,,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2065,1-3-2065,370000,"['Heating system', 'Front balcony']",Yerevan/Small Center/Tumanyan Street,200.0,4,3,3,Stone,Major overhaul,3.0,3,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-320,1-N-320,350000,['Kitchen furniture'],Yerevan/Small Center/Nalbandyan Street,75.0,3,6,10,New building,Major overhaul,3.0,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-B-96,1-B-96,280000,"['Elevator', 'Heating system', 'Open balcony']",Yerevan/Small Center/Arami Street,73.0,3,3,10,New building,Major overhaul,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-185,1-N-185,320000,"['First line', 'Building service', 'Parking', 'Heating system', 'Air conditioning', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Jacuzzi', 'Fireplace', 'Furniture', 'Built-in furniture', 'Kitchen furniture', 'Wardrobe', 'Transport availability']",Yerevan/Small Center/Zakyan Street,210.0,4,5,7,New building,Major overhaul,3.0,3,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-98,1-N-98,1100000,"['First line', 'Building service', 'Building security', 'Parking', 'Garage', 'Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Mansard', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Jacuzzi', 'Fireplace', 'Furniture', 'Built-in furniture', 'Kitchen furniture', 'Wardrobe', 'Transport availability', 'Exclusive design']",Yerevan/Small Center/Zakyan Street,417.0,7,5,6,New building,Major overhaul,3.0,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-304,1-N-304,400000,[],Yerevan/Small Center/Vardanants Street (S.C.),178.0,3,13,21,New building,Major overhaul,,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2036,1-3-2036,290000,"['Elevator', 'Heating system', 'Air conditioning', 'Open balcony']",Yerevan/Small Center/Sayat-Nova  Avenue,140.0,4,3,8,Special project,Old major overhaul,2.75,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2064,1-3-2064,350000,"['Heating system', 'Air conditioning', 'Terrace', 'Wardrobe']",Yerevan/Small Center/Proshyan Street (S.C.),110.0,4,1,3,Stone,Major overhaul,4.0,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2027,1-3-2027,250000,"['Elevator', 'Heating system', 'Open balcony', 'Wardrobe']",Yerevan/Small Center/Mashtots Avenue,103.0,3,9,12,Panel,Major overhaul,2.75,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-D3-194,6-D3-194,116000,"['Elevator', 'Heating system', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Internet', 'Furniture', 'Kitchen furniture', 'Transport availability']",Yerevan/Davtashen/Davtashen 2-nd district,97.0,3,2,10,New building,Major overhaul,2.8,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1169,4-3-1169,510000,"['Parking', 'Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Furniture']",Yerevan/Avan/Tsarav Aghbyur Street,238.0,5,4,4,New building,Major overhaul,2.9,2,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-328,1-N-328,420000,"['Heating system', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Kitchen furniture']",Yerevan/Small Center/Sayat-Nova  Avenue,85.0,3,3,6,Special project,Major overhaul,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-B-107,1-B-107,375000,['Elevator'],Yerevan/Small Center/Buzand Street,122.0,3,8,16,New building,Without renovation,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1918,1-3-1918,534000,"['First line', 'Heating system', 'Air conditioning', 'Open balcony', 'Kitchen furniture', 'Exclusive design']",Yerevan/Small Center/Mashtots Avenue,178.0,4,4,5,Stalinka c/o,Major overhaul,3.0,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-2-187,1-2-187,146000,"['First line', 'Open balcony', 'Transport availability']",Yerevan/Small Center/Paronyan Street,71.0,2,9,14,Panel,Major overhaul,2.75,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2061,1-3-2061,230000,"['Heating system', 'Air conditioning', 'Furniture']",Yerevan/Small Center/Vardanants Street (S.C.),110.0,4,2,4,Stone,Major overhaul,,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-Z4-250,6-Z4-250,230000,"['Air conditioning', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Internet', 'Furniture', 'Built-in furniture', 'Kitchen furniture', 'Transport availability']",Yerevan/Qanaqer-Zeytun/Aharonyan,123.0,4,3,5,Stone,Major overhaul,,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1988,1-3-1988,108000,['Closed balcony'],Yerevan/Small Center/Charents Street (S.C.),88.0,3,6,16,Panel,Without renovation,2.75,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1926,4-3-1926,420000,"['Parking', 'Heating system', 'Wardrobe']",Yerevan/Arabkir/Arabkir 39th Street,143.0,5,3,5,New building,Major overhaul,3.0,2,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1238,1-3-1238,450000,"['First line', 'Heating system', 'Air conditioning', 'Front balcony', 'Superstructure', 'Kitchen stove', 'Fridge', 'TV', 'Fireplace', 'Furniture', 'Built-in furniture', 'Kitchen furniture', 'Transport availability']",Yerevan/Small Center/Teryan Street,169.0,4,4,4,Stalinka w/o,Major overhaul,3.0,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-2-683,1-2-683,300000,"['First line', 'Building service', 'Building security', 'Heating system', 'Open balcony']",Yerevan/Small Center/Buzand Street,64.19,2,3,14,New building,Major overhaul,3.0,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-Z4-252,6-Z4-252,156000,[],Yerevan/Qanaqer-Zeytun/David Anhaght Street,119.0,4,9,11,Stone,Major overhaul,,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1913,1-3-1913,1200000,"['Elevator', 'Air conditioning', 'Open balcony', 'Terrace']",Yerevan/Small Center/Sayat-Nova  Avenue,374.35,5,3,12,Panel,Major overhaul,2.75,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-211,1-3-211,770000,"['First line', 'Elevator', 'Heating system', 'Air conditioning', 'Front balcony', 'Superstructure', 'Washing machine', 'Fridge', 'TV', 'Jacuzzi', 'Fireplace', 'Furniture', 'Built-in furniture', 'Kitchen furniture', 'Transport availability', 'Exclusive design']",Yerevan/Small Center/Parpetsi Street,337.0,5,5,5,Stone,Major overhaul,2.75,3,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-402,1-3-402,250000,"['First line', 'Heating system', 'Air conditioning', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Kitchen furniture', 'Transport availability']",Yerevan/Small Center/Charents Street (S.C.),98.0,3,4,5,Stalinka c/o,Major overhaul,3.0,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-891,1-3-891,285000,"['First line', 'Heating system', 'Air conditioning', 'Open balcony', 'Panorama', 'Transport availability', 'Exclusive design']",Yerevan/Small Center/Tchaikovsky Street,141.0,5,4,4,Stalinka w/o,Major overhaul,2.9,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1099,1-3-1099,350000,"['First line', 'Heating system', 'Air conditioning', 'Front balcony', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Jacuzzi', 'Furniture', 'Built-in furniture', 'Kitchen furniture', 'Transport availability', 'Exclusive design']",Yerevan/Small Center/Pushkin Street,159.0,4,4,4,Stalinka w/o,Major overhaul,2.8,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-1-401,1-1-401,245000,"['Elevator', 'Heating system', 'Air conditioning', 'Furniture']",Yerevan/Small Center/Moskovyan Street,48.0,1,2,6,Special project,Major overhaul,2.75,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1208,1-3-1208,240000,"['Elevator', 'Heating system', 'Front balcony', 'Open balcony']",Yerevan/Small Center/Mashtots Avenue,95.0,3,9,12,Panel,Major overhaul,2.8,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1987,1-3-1987,330000,"['Elevator', 'Heating system', 'Air conditioning', 'Terrace', 'Washing machine', 'Dishwasher', 'Kitchen stove', 'Fridge', 'TV', 'Fireplace', 'Furniture', 'Kitchen furniture', 'Transport availability']",Yerevan/Small Center/Khanjyan Street,200.0,3,3,4,Stalinka w/o,Major overhaul,,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-2-908,1-2-908,168000,"['First line', 'Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Built-in furniture', 'Kitchen furniture']",Yerevan/Small Center/Paronyan Street,80.0,2,4,9,Panel,Major overhaul,2.75,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-3-136,2-3-136,230000,"['Heating system', 'Air conditioning', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Kitchen furniture']",Yerevan/Big Center/Bryusov Street,156.0,8,1,3,New building,Major overhaul,,2,7,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1926,1-3-1926,225000,[],Yerevan/Small Center/Charents Street (S.C.),149.0,6,3,3,Stone,Partial renovation,,1,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-3-163,2-3-163,183000,"['Elevator', 'Heating system', 'Open balcony', 'Furniture']",Yerevan/Big Center/Zavaryan Street,78.0,3,6,10,Panel,Major overhaul,2.75,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-Ts-63,6-Ts-63,350000,"['Building service', 'Building security', 'Elevator', 'Heating system', 'Cooling system', 'Open balcony', 'Panorama', 'Transport availability', 'Exclusive design']",Yerevan/Big Center/Tsitsernakaberd Highway (B.C.),121.0,,22,22,New building,Major overhaul,3.0,2,,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2029,1-3-2029,230000,[],Yerevan/Small Center/Tumanyan Street,88.0,3,2,4,Stalinka c/o,Old major overhaul,3.5,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2030,1-3-2030,210000,"['First line', 'Heating system', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Internet', 'Furniture', 'Kitchen furniture', 'Transport availability']",Yerevan/Small Center/Hanrapetutyan Street,118.0,3,4,4,Stalinka c/o,Redecoration,3.0,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-M3-329,6-M3-329,73000,"['Heating system', 'Closed balcony']",Yerevan/Nor Nork/Moldovakan,64.1,3,5,5,Stone,Major overhaul,,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-3-142,2-3-142,125000,"['Elevator', 'Heating system', 'Closed balcony']",Yerevan/Big Center/Simon Vratsyan Street,93.0,3,14,14,Panel,Major overhaul,2.75,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1258,4-3-1258,205000,"['Building service', 'Building security', 'Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Panorama', 'Pool', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Kitchen furniture', 'Wardrobe']",Yerevan/Arabkir/Qeru Street,102.0,3,8,18,New building,Major overhaul,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-3-103,2-3-103,270000,"['Heating system', 'Open balcony']",Yerevan/Big Center/Kajaznuni Street,175.0,4,4,5,Stone,Major overhaul,2.75,2,3,,,,,,,,,,,,,,,,,
