source,id,price,area,rooms,floor,storeys,bathroom_count,new_building,F_Furniture,F_Security,F_Air Conditioner,F_Balcony,F_Heating System,F_Internet,F_Elevator,building_type_Monolit,building_type_Panel,building_type_Stone,condition_Good Condition,condition_Needs Renovation/Repair,condition_New/Excellent Condition,coordinates,SL_opera,SL_zvartnoc,SL_central_cemetery,SL_baghramyan_subway,SL_shengavit_subway,L_pharmacy,L_atm,L_parking,L_clinic,L_place_of_worship,L_university,L_kindergarten,L_hospital
myrealty,134331,219000.00000000003,104.0,4.0,12.0,14.0,2.0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,"(40.204181641463855, 44.49091100920923)",2881,9606,7201,809,6604,2,0,0,1,0,0,1,1
myrealty,134287,168000.0,100.0,3.0,12.0,12.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,"(40.2134186, 44.4790618)",4319,9525,8621,2190,7638,0,0,0,0,0,0,0,1
myrealty,134252,185000.0,83.0,2.0,7.0,17.0,1.0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,"(40.2134186, 44.4790618)",4319,9525,8621,2190,7638,0,0,0,0,0,0,0,1
myrealty,134208,285000.0000000002,135.0,4.0,6.0,7.0,2.0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"(40.1861605885798, 44.514048989347714)",90,10356,4463,2117,5174,9,32,4,2,0,2,1,1
myrealty,134198,277000.0,65.0,2.0,3.0,8.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.19012669592037, 44.50759201950419)",785,10024,5118,1414,5355,3,8,1,0,0,2,0,1
myrealty,134192,82000.0,65.0,2.0,10.0,12.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"(40.198846692958135, 44.47439213842463)",3740,8136,7653,1656,6075,3,1,5,0,0,1,0,0
myrealty,134189,130000.00000000004,91.0,4.0,10.0,16.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"(40.19794363418706, 44.49978402004816)",1858,9844,6206,515,6014,8,6,0,1,0,0,0,0
myrealty,134186,135000.0,40.0,1.0,8.0,15.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.14520375, 44.48439985)",5232,7174,4673,5840,127,8,6,3,0,0,0,2,0
myrealty,134125,165000.0,90.0,3.0,3.0,8.0,1.0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,"(40.16188844717563, 44.539173935967966)",3372,11833,1233,5506,4909,0,0,0,0,0,0,0,0
myrealty,134102,125000.0,67.0,2.0,3.0,14.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"(40.17296185385123, 44.52003469603711)",1509,10414,2939,3501,4261,5,10,7,0,1,2,0,0
myrealty,134099,220000.0,70.0,3.0,3.0,10.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"(40.19210576699806, 44.499437857296144)",1492,9500,5686,746,5372,3,2,2,1,0,0,0,0
myrealty,133956,210000.0,68.0,2.0,11.0,16.0,2.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,"(40.140887872078665, 44.493826561382456)",5331,8033,3986,6266,812,0,0,1,0,0,0,0,0
myrealty,133939,92000.0,46.0,2.0,6.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.207567201237154, 44.52515051916544)",2545,12243,6419,2901,7725,2,6,7,1,2,0,4,1
myrealty,133905,595000.0,150.0,3.0,5.0,15.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"(40.183781674798254, 44.505052000470215)",887,9548,4660,1776,4619,3,6,6,2,1,1,2,0
myrealty,133900,295500.0,118.0,4.0,15.0,16.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"(40.166993360178346, 44.51811462379455)",2129,10127,2522,3947,3680,6,0,2,0,1,0,2,0
myrealty,133893,150000.0,102.0,3.0,3.0,5.0,2.0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,"(40.1706613, 44.4633249)",4716,5715,6791,3927,3443,3,1,5,0,0,0,1,2
myrealty,133891,115000.0,74.0,2.0,13.0,18.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,"(40.166016462777485, 44.4567380668362)",5432,5016,7184,4685,3409,0,0,0,0,0,0,0,0
myrealty,133907,155000.0,40.0,2.0,3.0,4.0,1.0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,"(40.16624129129846, 44.51488777979646)",2197,9843,2666,3885,3422,7,4,4,0,1,0,2,2
myrealty,136392,159000.0,56.0,2.0,3.0,12.0,1.0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,"(40.20019725, 44.52733885)",1890,12020,5579,2869,7086,1,0,1,1,0,1,1,0
myrealty,133857,118000.0,79.0,3.0,15.0,16.0,1.0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,"(40.16366263062315, 44.51575732853416)",2484,9876,2431,4174,3287,8,1,2,0,1,0,0,0
myrealty,133647,83000.00000000001,36.0,1.0,2.0,5.0,1.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"(40.17136765837956, 44.51903894845968)",1661,10293,2842,3588,4075,9,7,3,0,1,2,0,0
myrealty,133557,650000.0,135.0,4.0,8.0,10.0,2.0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,"(40.19201414395731, 44.51227294254827)",710,10473,5110,1674,5698,0,3,2,0,0,1,2,0
myrealty,134556,155000.0,94.0,4.0,4.0,12.0,1.0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,"(40.20040397660547, 44.50264037003831)",1919,10193,6317,830,6332,8,7,2,1,0,0,0,1
myrealty,133521,221000.0,103.0,4.0,2.0,5.0,1.0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,"(40.1747638304342, 44.51982215070216)",1312,10442,3119,3337,4398,4,11,7,1,1,2,0,0
myrealty,134742,150000.0,57.0,2.0,6.0,14.0,1.0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,"(40.17534841784899, 44.457979422619005)",4994,5515,7398,3895,4130,2,9,4,0,0,0,0,0
myrealty,133507,250000.0,142.0,5.0,5.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.1747638304342, 44.51982215070216)",1312,10442,3119,3337,4398,4,11,7,1,1,2,0,0
myrealty,133575,410000.0,90.0,2.0,12.0,12.0,1.0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,"(40.1861605885798, 44.514048989347714)",90,10356,4463,2117,5174,9,32,4,2,0,2,1,1
myrealty,133376,145000.0,56.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"(40.1767382062846, 44.51344849450384)",1039,9975,3605,2826,4245,3,19,13,0,0,1,0,0
myrealty,133514,260000.0,87.0,4.0,4.0,5.0,1.0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,"(40.20625843913501, 44.52473536231635)",2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0
myrealty,133319,185000.0,212.0,5.0,10.0,10.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"(40.19100870974382, 44.50472122504243)",1042,9845,5331,1159,5370,3,7,1,0,0,1,0,0
myrealty,133227,128500.0,64.0,3.0,7.0,11.0,1.0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,"(40.2134186, 44.4790618)",4319,9525,8621,2190,7638,0,0,0,0,0,0,0,1
myrealty,133223,155000.0,67.0,2.0,4.0,13.0,1.0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,"(40.22328636163789, 44.49633619872418)",4441,11339,8833,2904,8759,4,1,2,0,0,0,2,0
myrealty,135290,115000.0,88.0,3.0,6.0,14.0,1.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,"(40.22014872768015, 44.56943866977043)",5976,16213,8135,6911,10972,3,0,1,0,0,0,1,1
myrealty,136018,90000.00000000001,74.0,3.0,9.0,9.0,1.0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,"(40.22526885200318, 44.57132143359192)",6470,16624,8726,7284,11512,3,2,2,0,0,0,1,0
myrealty,132969,120000.0,55.0,2.0,2.0,6.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,"(40.19855807840442, 44.50384769146143)",1691,10176,6088,867,6157,5,5,2,1,0,0,0,0
myrealty,132782,138000.0,57.0,2.0,11.0,15.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.20967865714541, 44.509269992836)",2678,11229,7014,1908,7471,2,1,2,1,0,1,1,1
myrealty,141121,95000.0,40.0,2.0,8.0,9.0,1.0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,"(40.16624129129846, 44.51488777979646)",2197,9843,2666,3885,3422,7,4,4,0,1,0,2,2
myrealty,132743,108000.0,85.0,3.0,14.0,16.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"(40.20958515, 44.49857435)",2974,10487,7379,1431,7271,0,0,1,0,1,0,0,4
myrealty,132761,215000.0000000001,72.0,3.0,4.0,14.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,"(40.21015348895229, 44.50777117033231)",2756,11154,7109,1863,7489,1,0,2,1,0,1,1,0
myrealty,132714,265000.0,96.0,3.0,14.0,14.0,2.0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,"(40.14596510603376, 44.48023076128606)",5347,6813,5015,5816,491,0,0,1,0,0,0,2,0
myrealty,132655,95000.0,51.0,2.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"(40.20413115, 44.51872985)",2039,11580,6172,2253,7152,3,8,2,1,0,0,1,0
myrealty,133237,420000.0000000002,135.0,3.0,3.0,3.0,3.0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,"(40.19493042144863, 44.50523170804844)",1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0
myrealty,132609,255000.0,152.0,4.0,5.0,12.0,2.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,"(40.222082400000005, 44.5388218)",4489,14080,7926,4718,9688,0,1,1,0,0,0,0,0
myrealty,132575,510000.0,123.0,4.0,5.0,11.0,2.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,"(40.19013906690871, 44.51548071604492)",461,10637,4805,2005,5623,4,12,1,1,0,1,3,0
myrealty,132533,80000.0,73.0,2.0,13.0,16.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"(40.199323, 44.4684631)",4228,7789,8057,2162,6227,0,0,0,0,0,0,0,0
myrealty,132492,380000.0,146.0,4.0,4.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"(40.17743184144194, 44.517821617617976)",980,10353,3460,3003,4522,9,12,8,1,0,0,1,0
myrealty,132483,127000.0,72.0,2.0,6.0,9.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"(40.20625843913501, 44.52473536231635)",2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0
myrealty,132535,140000.0,57.0,2.0,7.0,14.0,1.0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,"(40.17534841784899, 44.457979422619005)",4994,5515,7398,3895,4130,2,9,4,0,0,0,0,0
myrealty,135837,215000.0,53.0,2.0,2.0,18.0,1.0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,"(40.19493042144863, 44.50523170804844)",1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0
myrealty,132417,145000.0,90.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.177015330930764, 44.519048808509375)",1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0
myrealty,132416,153000.0,81.0,3.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.177015330930764, 44.519048808509375)",1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0
myrealty,132445,200000.0,64.0,2.0,5.0,14.0,1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,"(40.177015330930764, 44.519048808509375)",1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0
myrealty,132399,470000.0,250.0,7.0,3.0,4.0,4.0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,"(40.222082400000005, 44.5388218)",4489,14080,7926,4718,9688,0,1,1,0,0,0,0,0
myrealty,132443,165000.0,60.0,2.0,9.0,15.0,1.0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,"(40.16188844717563, 44.539173935967966)",3372,11833,1233,5506,4909,0,0,0,0,0,0,0,0
myrealty,132345,500000.0,176.0,3.0,10.0,10.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.183313571671, 44.51181945133735)",407,10067,4285,2178,4806,11,23,6,5,0,1,4,5
myrealty,132354,356999.99999999994,155.0,5.0,11.0,14.0,3.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,"(40.14596510603376, 44.48023076128606)",5347,6813,5015,5816,491,0,0,1,0,0,0,2,0
myrealty,132332,820000.0,140.0,3.0,3.0,10.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.18220208362412, 44.51467793334746)",423,10255,4053,2438,4815,6,25,9,3,0,1,2,2
myrealty,132331,490000.0,93.0,3.0,12.0,22.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.177015330930764, 44.519048808509375)",1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0
myrealty,132318,170000.0,64.0,2.0,9.0,16.0,1.0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,"(40.166016462777485, 44.4567380668362)",5432,5016,7184,4685,3409,0,0,0,0,0,0,0,0
myrealty,132288,65000.0,38.0,2.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"(40.19979295, 44.54020685)",2627,12991,5448,3953,7652,2,0,0,0,0,0,0,1
myrealty,132272,850000.0000000001,180.0,5.0,5.0,9.0,2.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,"(40.183313571671, 44.51181945133735)",407,10067,4285,2178,4806,11,23,6,5,0,1,4,5
myrealty,132270,96000.0,40.0,2.0,4.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"(40.20625843913501, 44.52473536231635)",2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0
myrealty,132234,167000.0,89.0,3.0,2.0,11.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,"(40.15458305313542, 44.48818834760215)",4174,7456,4330,4766,1093,3,1,3,0,0,0,3,1
myrealty,132001,285000.0,68.0,3.0,3.0,10.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.20241187184684, 44.51959732658925)",1864,11551,5968,2266,7006,4,2,2,0,0,0,1,0
myrealty,131969,225000.0,110.0,3.0,4.0,4.0,2.0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,"(40.15066008382748, 44.47934247499251)",4966,6703,5061,5322,844,7,6,1,1,0,0,3,0
myrealty,134303,200000.0,63.0,2.0,3.0,10.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,"(40.20230021885149, 44.50824234549154)",1903,10709,6291,1351,6658,0,0,5,0,0,0,0,0
myrealty,131968,235000.0,104.0,4.0,6.0,18.0,2.0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,"(40.14520375, 44.48439985)",5232,7174,4673,5840,127,8,6,3,0,0,0,2,0
myrealty,132028,215000.00000000003,70.0,3.0,6.0,11.0,2.0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,"(40.182206184659805, 44.51166722152143)",512,10014,4189,2259,4691,10,16,5,4,0,1,5,4
myrealty,131588,465000.0,230.0,5.0,14.0,14.0,2.0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,"(40.17534841784899, 44.457979422619005)",4994,5515,7398,3895,4130,2,9,4,0,0,0,0,0
myrealty,137317,163000.0,95.0,3.0,5.0,9.0,1.0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,"(40.20958515, 44.49857435)",2974,10487,7379,1431,7271,0,0,1,0,1,0,0,4
myrealty,131555,280000.0,138.0,4.0,9.0,9.0,2.0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,"(40.189037747597645, 44.51149741877322)",455,10277,4847,1759,5368,1,10,1,2,0,1,2,0
myrealty,131543,135000.0,62.0,2.0,3.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.18489525304254, 44.525275644939626)",873,11204,3964,3006,5566,2,11,6,1,0,12,0,2
myrealty,131535,150000.0,70.0,2.0,14.0,14.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"(40.1767382062846, 44.51344849450384)",1039,9975,3605,2826,4245,3,19,13,0,0,1,0,0
myrealty,132589,210000.0,84.0,3.0,6.0,8.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,"(40.14520375, 44.48439985)",5232,7174,4673,5840,127,8,6,3,0,0,0,2,0
myrealty,131586,270000.0,52.0,3.0,6.0,6.0,1.0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,"(40.17743184144194, 44.517821617617976)",980,10353,3460,3003,4522,9,12,8,1,0,0,1,0
myrealty,131466,280000.0,114.0,4.0,7.0,10.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"(40.183313571671, 44.51181945133735)",407,10067,4285,2178,4806,11,23,6,5,0,1,4,5
myrealty,131458,94000.0,43.0,2.0,3.0,5.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.20958515, 44.49857435)",2974,10487,7379,1431,7271,0,0,1,0,1,0,0,4
myrealty,131434,145000.0,115.0,4.0,2.0,5.0,1.0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,"(40.1669479, 44.4655256)",4713,5760,6488,4136,2997,0,0,0,0,0,0,1,0
myrealty,131318,87999.99999999999,56.0,2.0,11.0,16.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"(40.19794363418706, 44.49978402004816)",1858,9844,6206,515,6014,8,6,0,1,0,0,0,0
myrealty,131303,200000.0,85.0,3.0,6.0,12.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"(40.20385877909912, 44.4979285663246)",2463,10068,6850,815,6633,10,8,1,1,0,0,0,0
myrealty,131126,490000.0,82.0,2.0,1.0,3.0,1.0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,"(40.19399679221862, 44.5129618594638)",907,10620,5284,1668,5923,0,1,2,0,0,1,0,0
myrealty,131596,325000.0,64.0,2.0,5.0,16.0,1.0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,"(40.17606564344017, 44.51863665459219)",1145,10380,3295,3162,4445,5,9,7,1,0,1,0,0
myrealty,131060,665000.0,131.0,4.0,7.0,17.0,2.0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,"(40.17606564344017, 44.51863665459219)",1145,10380,3295,3162,4445,5,9,7,1,0,1,0,0
myrealty,131037,144000.0,99.0,4.0,5.0,5.0,1.0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,"(40.20586486520793, 44.51002309500625)",2250,11047,6596,1680,7081,4,4,5,0,0,0,2,2
myrealty,130988,305000.0,84.0,3.0,4.0,4.0,1.0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,"(40.19493042144863, 44.50523170804844)",1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0
myrealty,130966,215000.0,74.0,3.0,3.0,8.0,2.0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,"(40.14520375, 44.48439985)",5232,7174,4673,5840,127,8,6,3,0,0,0,2,0
myrealty,130929,205000.0,67.0,2.0,6.0,17.0,1.0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,"(40.19822318396341, 44.49082633472604)",2468,9217,6670,273,5942,10,19,1,0,0,1,2,1
myrealty,137334,128000.00000000004,84.0,3.0,10.0,12.0,1.0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,"(40.16268765158444, 44.51658127915671)",2595,9932,2311,4302,3275,2,0,1,0,0,0,0,0
myrealty,130838,465000.0,142.0,4.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.18203709652422, 44.5180200101794)",506,10519,3900,2664,4950,10,31,13,0,2,0,1,1
myrealty,130830,315000.0,125.0,4.0,8.0,9.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(40.183313571671, 44.51181945133735)",407,10067,4285,2178,4806,11,23,6,5,0,1,4,5
myrealty,130826,275000.0,60.0,2.0,10.0,10.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.18220208362412, 44.51467793334746)",423,10255,4053,2438,4815,6,25,9,3,0,1,2,2
myrealty,131828,330000.0,130.0,3.0,5.0,15.0,2.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,"(40.20967865714541, 44.509269992836)",2678,11229,7014,1908,7471,2,1,2,1,0,1,1,1
myrealty,130753,129999.99999999996,66.0,2.0,5.0,5.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"(40.20040397660547, 44.50264037003831)",1919,10193,6317,830,6332,8,7,2,1,0,0,0,1
myrealty,130736,405000.0,60.0,2.0,4.0,17.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.20241187184684, 44.51959732658925)",1864,11551,5968,2266,7006,4,2,2,0,0,0,1,0
myrealty,130635,153000.0,76.0,3.0,5.0,5.0,1.0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"(40.19994302020931, 44.49844424700246)",2098,9864,6455,497,6211,12,10,0,1,0,0,3,1
myrealty,130614,150000.00000000003,43.0,2.0,14.0,14.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.16624129129846, 44.51488777979646)",2197,9843,2666,3885,3422,7,4,4,0,1,0,2,2
myrealty,130594,650000.0,174.0,4.0,18.0,18.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,"(40.17148024125946, 44.51583117054371)",1615,10029,3021,3422,3900,11,19,11,0,1,1,0,0
myrealty,130515,145000.0,60.0,2.0,4.0,16.0,1.0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,"(40.140887872078665, 44.493826561382456)",5331,8033,3986,6266,812,0,0,1,0,0,0,0,0
myrealty,130538,200000.0,89.0,4.0,2.0,9.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"(40.17296185385123, 44.52003469603711)",1509,10414,2939,3501,4261,5,10,7,0,1,2,0,0
myrealty,130456,215000.0,88.0,3.0,15.0,15.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.16188844717563, 44.539173935967966)",3372,11833,1233,5506,4909,0,0,0,0,0,0,0,0
myrealty,130446,255000.00000000003,104.0,3.0,12.0,18.0,2.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"(40.140887872078665, 44.493826561382456)",5331,8033,3986,6266,812,0,0,1,0,0,0,0,0
myrealty,133015,174000.0,91.0,4.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.19293930149094, 44.49141207406966)",2154,8949,6183,518,5360,5,0,3,1,0,1,0,2
myrealty,130359,350000.0,110.0,3.0,6.0,7.0,2.0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,"(40.19366433254226, 44.491346750379165)",2189,8985,6248,448,5440,6,1,3,1,0,1,0,2
myrealty,130516,290000.0,49.0,2.0,4.0,16.0,1.0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,"(40.20241187184684, 44.51959732658925)",1864,11551,5968,2266,7006,4,2,2,0,0,0,1,0
myrealty,130216,143000.0,53.0,2.0,2.0,15.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,"(40.16188844717563, 44.539173935967966)",3372,11833,1233,5506,4909,0,0,0,0,0,0,0,0
myrealty,130071,790000.0,110.0,4.0,5.0,18.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.17606564344017, 44.51863665459219)",1145,10380,3295,3162,4445,5,9,7,1,0,1,0,0
myrealty,130055,189000.0,66.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.17885352616499, 44.50948029563954)",926,9719,3997,2441,4274,5,23,10,2,1,1,3,0
myrealty,129972,183000.00000000003,113.0,3.0,3.0,10.0,1.0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,"(40.192933034202376, 44.50292388371961)",1289,9805,5593,912,5532,3,6,2,0,0,0,0,0
myrealty,129952,179999.99999999994,77.0,2.0,10.0,14.0,1.0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,"(40.21015348895229, 44.50777117033231)",2756,11154,7109,1863,7489,1,0,2,1,0,1,1,0
myrealty,129950,165000.0,70.0,2.0,12.0,14.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,"(40.21015348895229, 44.50777117033231)",2756,11154,7109,1863,7489,1,0,2,1,0,1,1,0
myrealty,129922,135000.0,75.0,3.0,2.0,5.0,1.0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"(40.166016462777485, 44.4567380668362)",5432,5016,7184,4685,3409,0,0,0,0,0,0,0,0
myrealty,129910,400000.0,139.0,4.0,4.0,10.0,2.0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,"(40.21673211791397, 44.583870697678144)",6767,17145,8266,7951,11537,7,11,2,0,0,0,0,0
myrealty,129906,275000.0,92.0,2.0,4.0,4.0,2.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"(40.183781674798254, 44.505052000470215)",887,9548,4660,1776,4619,3,6,6,2,1,1,2,0
myrealty,130065,185000.0,107.0,3.0,12.0,14.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"(40.19625664909909, 44.4672332201912)",4221,7485,7913,2257,5923,0,0,0,0,0,0,0,0
myrealty,129791,255000.0,112.0,3.0,2.0,5.0,1.0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"(40.1775186, 44.51240035)",970,9913,3727,2703,4269,1,16,15,1,0,0,0,0
myrealty,129765,215000.0,85.0,3.0,5.0,6.0,2.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,"(40.19194689069822, 44.50603348930943)",1014,9991,5360,1195,5503,3,8,1,0,0,1,0,0
myrealty,129709,377000.0,100.0,3.0,4.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"(40.1861605885798, 44.514048989347714)",90,10356,4463,2117,5174,9,32,4,2,0,2,1,1
myrealty,129634,350000.0,90.0,3.0,2.0,9.0,2.0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,"(40.192933034202376, 44.50292388371961)",1289,9805,5593,912,5532,3,6,2,0,0,0,0,0
myrealty,129611,159000.0,94.0,3.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.20586486520793, 44.51002309500625)",2250,11047,6596,1680,7081,4,4,5,0,0,0,2,2
myrealty,129568,235000.0,57.0,2.0,3.0,6.0,1.0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,"(40.17885352616499, 44.50948029563954)",926,9719,3997,2441,4274,5,23,10,2,1,1,3,0
myrealty,129541,120000.0,76.0,3.0,8.0,9.0,1.0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,"(40.22526885200318, 44.57132143359192)",6470,16624,8726,7284,11512,3,2,2,0,0,0,1,0
myrealty,129590,200000.0,125.0,3.0,3.0,3.0,1.0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,"(40.196026606810655, 44.50480034779916)",1416,10107,5803,945,5906,2,2,1,0,0,0,0,0
myrealty,129299,199000.0,66.0,2.0,5.0,14.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,"(40.17534841784899, 44.457979422619005)",4994,5515,7398,3895,4130,2,9,4,0,0,0,0,0
