price,area,rooms,floor,storeys,bathroom_count,new_building,F_Furniture,F_Security,F_Air Conditioner,F_Balcony,F_Heating System,F_Internet,F_Elevator,building_type_Monolit,building_type_Panel,building_type_Stone,condition_Good Condition,condition_Needs Renovation/Repair,condition_New/Excellent Condition,SL_opera,SL_zvartnoc,SL_central_cemetery,SL_baghramyan_subway,SL_shengavit_subway,L_pharmacy,L_atm,L_parking,L_clinic,L_place_of_worship,L_university,L_kindergarten,L_hospital
162000.0,74.0,2.0,9.0,20.0,1.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2396,12140,6283,2813,7578,1,5,8,0,1,0,1,0
465000.00000000006,107.0,3.0,11.0,15.0,2.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1864,11551,5968,2266,7006,1,2,2,0,0,0,1,0
250000.0,114.0,4.0,3.0,10.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,4489,14080,7926,4718,9688,0,1,1,0,0,0,0,0
109999.99999999996,70.0,3.0,10.0,14.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4061,7197,7550,2292,5408,1,0,4,0,1,0,1,0
235000.0,76.0,2.0,7.0,12.0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1903,10709,6291,1351,6658,0,0,5,0,0,0,0,0
229000.00000000003,55.0,2.0,13.0,15.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2197,9843,2666,3885,3422,1,4,4,0,1,0,1,1
255000.0,53.0,2.0,5.0,20.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1145,10380,3295,3162,4445,1,9,7,1,0,1,0,0
294000.0,64.0,2.0,6.0,15.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1145,10380,3295,3162,4445,1,9,7,1,0,1,0,0
270000.0,92.0,2.0,11.0,17.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,2396,12140,6283,2813,7578,1,5,8,0,1,0,1,0
230000.0,67.0,2.0,2.0,14.0,1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0
400000.0,132.0,2.0,13.0,14.0,2.0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,2756,11154,7109,1863,7489,1,0,2,1,0,1,1,0
95000.0,43.0,2.0,6.0,10.0,1.0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,2743,11632,6981,2284,7695,0,0,0,1,0,1,0,0
95600.0,71.0,3.0,4.0,12.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2647,9107,6824,457,5991,1,3,1,0,1,1,1,0
92000.0,76.0,3.0,5.0,5.0,1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,6703,3944,8931,5440,5143,1,2,1,0,0,0,1,0
177000.0,81.0,3.0,7.0,16.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2678,11229,7014,1908,7471,1,1,2,1,0,1,1,1
380000.0,123.0,3.0,8.0,18.0,2.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,3807,10203,8195,1905,7691,1,0,3,1,1,0,1,0
600000.0,93.0,3.0,3.0,5.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,461,10637,4805,2005,5623,1,12,1,1,0,1,1,0
360000.0000000001,145.0,3.0,3.0,6.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0
210000.0,59.0,1.0,7.0,18.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6767,17145,8266,7951,11537,1,11,2,0,0,0,0,0
130000.0,65.0,2.0,12.0,13.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3832,8701,7951,1636,6656,1,14,1,0,0,0,1,1
60000.0,43.0,1.0,5.0,5.0,1.0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,3640,8968,7827,1442,6710,1,5,1,0,0,0,1,1
207000.0,110.0,3.0,10.0,18.0,2.0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,5432,5016,7184,4685,3409,0,0,0,0,0,0,0,0
425000.0,116.0,3.0,3.0,16.0,2.0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,2588,10091,6976,902,6740,1,3,0,1,0,0,0,1
196000.0,140.0,4.0,4.0,4.0,1.0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,3198,13576,4554,5025,7583,0,0,0,0,0,0,0,0
360000.0,80.0,3.0,3.0,10.0,2.0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,666,9774,4627,1807,4793,1,9,9,1,1,1,1,1
480000.0,85.0,3.0,3.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,748,11180,4429,2664,5814,1,20,6,1,0,1,1,1
170000.0,68.0,3.0,10.0,14.0,1.0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1602,9136,3946,2697,3615,1,6,3,0,0,0,1,0
81999.99999999999,30.0,1.0,3.0,4.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2396,12140,6283,2813,7578,1,5,8,0,1,0,1,0
95000.0,50.0,2.0,7.0,15.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2468,9217,6670,273,5942,1,19,1,0,0,1,1,1
245000.0,85.0,3.0,13.0,16.0,1.0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,2795,7706,5876,1978,4086,0,0,0,0,0,0,0,0
290000.0,108.0,3.0,7.0,15.0,2.0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,3372,11833,1233,5506,4909,0,0,0,0,0,0,0,0
190000.0,83.0,3.0,13.0,14.0,1.0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,3832,8701,7951,1636,6656,1,14,1,0,0,0,1,1
87000.0,47.0,1.0,2.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1571,11452,5649,2264,6744,1,4,8,0,0,0,1,0
128000.00000000004,37.0,1.0,2.0,10.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2197,9843,2666,3885,3422,1,4,4,0,1,0,1,1
310000.0,92.0,2.0,10.0,15.0,1.0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1602,9136,3946,2697,3615,1,6,3,0,0,0,1,0
255000.00000000003,113.0,3.0,4.0,13.0,2.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2396,12140,6283,2813,7578,1,5,8,0,1,0,1,0
290000.0,50.0,2.0,4.0,17.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1864,11551,5968,2266,7006,1,2,2,0,0,0,1,0
265000.0,62.0,2.0,8.0,21.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,6767,17145,8266,7951,11537,1,11,2,0,0,0,0,0
400000.0,115.0,3.0,11.0,15.0,2.0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,2358,12253,6125,2960,7556,1,3,5,0,1,1,1,0
550000.0,172.0,6.0,4.0,4.0,2.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,951,9481,4641,1805,4544,1,7,6,1,1,1,1,0
408000.0000000001,123.0,3.0,8.0,18.0,2.0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,3807,10203,8195,1905,7691,1,0,3,1,1,0,1,0
250000.0,96.0,3.0,7.0,11.0,1.0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,887,9548,4660,1776,4619,1,6,6,1,1,1,1,0
245000.0,105.0,4.0,6.0,7.0,2.0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,4221,7485,7913,2257,5923,0,0,0,0,0,0,0,0
183500.0,83.0,3.0,2.0,8.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,5232,7174,4673,5840,127,1,6,3,0,0,0,1,0
80000.0,40.0,1.0,5.0,5.0,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2678,11229,7014,1908,7471,1,1,2,1,0,1,1,1
128000.0,46.0,2.0,2.0,9.0,1.0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,5232,7174,4673,5840,127,1,6,3,0,0,0,1,0
220000.0,99.0,3.0,17.0,17.0,2.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,6400,16649,6134,8242,10168,1,0,1,0,0,0,0,0
192999.9999999999,99.0,3.0,7.0,17.0,2.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,6400,16649,6134,8242,10168,1,0,1,0,0,0,0,0
90000.0,46.0,2.0,10.0,20.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,5432,5016,7184,4685,3409,0,0,0,0,0,0,0,0
129999.99999999996,83.0,3.0,5.0,5.0,1.0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,2098,9864,6455,497,6211,1,10,0,1,0,0,1,1
160000.00000000003,88.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1054,10441,3367,3108,4549,1,10,10,1,0,0,0,0
275000.0,92.0,2.0,11.0,16.0,1.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2396,12140,6283,2813,7578,1,5,8,0,1,0,1,0
130000.00000000007,62.0,2.0,2.0,5.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,4441,11339,8833,2904,8759,1,1,2,0,0,0,1,0
190000.0,74.0,4.0,13.0,18.0,2.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,5232,7174,4673,5840,127,1,6,3,0,0,0,1,0
182000.0,87.0,2.0,2.0,6.0,1.0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,4510,6769,7871,2767,5465,1,7,1,1,0,1,0,0
288000.0,96.0,3.0,5.0,11.0,1.0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,512,10014,4189,2259,4691,1,16,5,1,0,1,1,1
525000.0,96.0,2.0,5.0,14.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,951,9481,4641,1805,4544,1,7,6,1,1,1,1,0
194000.0,44.0,3.0,4.0,9.0,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,887,9548,4660,1776,4619,1,6,6,1,1,1,1,0
210000.0,78.0,3.0,3.0,12.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1890,12020,5579,2869,7086,1,0,1,1,0,1,1,0
230000.0,51.0,2.0,6.0,10.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,666,9774,4627,1807,4793,1,9,9,1,1,1,1,1
128000.0,62.0,2.0,5.0,10.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2588,10091,6976,902,6740,1,3,0,1,0,0,0,1
150000.0,69.0,2.0,3.0,9.0,1.0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1919,10193,6317,830,6332,1,7,2,1,0,0,0,1
190000.0,74.0,4.0,13.0,18.0,2.0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,5232,7174,4673,5840,127,1,6,3,0,0,0,1,0
175000.0,65.0,2.0,18.0,18.0,1.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2588,10091,6976,902,6740,1,3,0,1,0,0,0,1
155000.0,50.0,2.0,5.0,9.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1479,8960,4673,1965,4080,1,6,7,1,0,0,0,1
515000.0,105.0,3.0,8.0,14.0,2.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1479,8960,4673,1965,4080,1,6,7,1,0,0,0,1
160000.0,96.0,4.0,9.0,9.0,1.0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1289,9805,5593,912,5532,1,6,2,0,0,0,0,0
210000.0,128.0,2.0,5.0,16.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2784,13188,5331,4217,7718,0,0,0,0,0,0,1,0
210000.0,128.0,3.0,5.0,16.0,2.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2784,13188,5331,4217,7718,0,0,0,0,0,0,1,0
96000.0,43.0,2.0,3.0,10.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1919,10193,6317,830,6332,1,7,2,1,0,0,0,1
97000.0,50.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2743,11632,6981,2284,7695,0,0,0,1,0,1,0,0
354000.0,90.0,2.0,8.0,14.0,2.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1479,8960,4673,1965,4080,1,6,7,1,0,0,0,1
140000.0,72.0,2.0,14.0,18.0,1.0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,2396,12140,6283,2813,7578,1,5,8,0,1,0,1,0
90000.0,53.0,2.0,3.0,22.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2152,8406,4509,2596,3322,0,0,0,1,1,0,0,0
200000.0,90.0,3.0,4.0,9.0,2.0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,785,10024,5118,1414,5355,1,8,1,0,0,1,0,1
134000.0,61.0,2.0,3.0,5.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2974,10487,7379,1431,7271,0,0,1,0,1,0,0,1
410000.0,130.0,4.0,7.0,14.0,3.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1615,10029,3021,3422,3900,1,19,11,0,1,1,0,0
200000.00000000003,97.0,3.0,5.0,12.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1509,10414,2939,3501,4261,1,10,7,0,1,1,0,0
160000.0,83.0,3.0,3.0,12.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1509,10414,2939,3501,4261,1,10,7,0,1,1,0,0
325000.0,108.0,3.0,6.0,6.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0
150000.00000000003,76.0,3.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2098,9864,6455,497,6211,1,10,0,1,0,0,1,1
255000.0,65.0,2.0,4.0,6.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,785,10024,5118,1414,5355,1,8,1,0,0,1,0,1
325000.0,100.0,3.0,5.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,90,10356,4463,2117,5174,1,32,4,1,0,1,1,1
110000.0,80.0,3.0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2154,8949,6183,518,5360,1,0,3,1,0,1,0,1
650000.0,135.0,4.0,8.0,10.0,2.0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,710,10473,5110,1674,5698,0,3,2,0,0,1,1,0
580000.0,166.0,4.0,18.0,19.0,3.0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,2591,12602,6143,3324,7788,1,7,5,1,1,1,1,1
295000.0,55.0,3.0,5.0,6.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,980,10353,3460,3003,4522,1,12,8,1,0,0,1,0
219000.00000000003,104.0,4.0,12.0,14.0,2.0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,2881,9606,7201,809,6604,1,0,0,1,0,0,1,1
168000.0,100.0,3.0,12.0,12.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,4319,9525,8621,2190,7638,0,0,0,0,0,0,0,1
185000.0,83.0,2.0,7.0,17.0,1.0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,4319,9525,8621,2190,7638,0,0,0,0,0,0,0,1
285000.0000000002,135.0,4.0,6.0,7.0,2.0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,90,10356,4463,2117,5174,1,32,4,1,0,1,1,1
277000.0,65.0,2.0,3.0,8.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,785,10024,5118,1414,5355,1,8,1,0,0,1,0,1
82000.0,65.0,2.0,10.0,12.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3740,8136,7653,1656,6075,1,1,5,0,0,1,0,0
130000.00000000004,91.0,4.0,10.0,16.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1858,9844,6206,515,6014,1,6,0,1,0,0,0,0
135000.0,40.0,1.0,8.0,15.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5232,7174,4673,5840,127,1,6,3,0,0,0,1,0
165000.0,90.0,3.0,3.0,8.0,1.0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,3372,11833,1233,5506,4909,0,0,0,0,0,0,0,0
125000.0,67.0,2.0,3.0,14.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1509,10414,2939,3501,4261,1,10,7,0,1,1,0,0
220000.0,70.0,3.0,3.0,10.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1492,9500,5686,746,5372,1,2,2,1,0,0,0,0
210000.0,68.0,2.0,11.0,16.0,2.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,5331,8033,3986,6266,812,0,0,1,0,0,0,0,0
92000.0,46.0,2.0,6.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2545,12243,6419,2901,7725,1,6,7,1,1,0,1,1
595000.0,150.0,3.0,5.0,15.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,887,9548,4660,1776,4619,1,6,6,1,1,1,1,0
295500.0,118.0,4.0,15.0,16.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2129,10127,2522,3947,3680,1,0,2,0,1,0,1,0
150000.0,102.0,3.0,3.0,5.0,2.0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,4716,5715,6791,3927,3443,1,1,5,0,0,0,1,1
115000.0,74.0,2.0,13.0,18.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,5432,5016,7184,4685,3409,0,0,0,0,0,0,0,0
155000.0,40.0,2.0,3.0,4.0,1.0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,2197,9843,2666,3885,3422,1,4,4,0,1,0,1,1
159000.0,56.0,2.0,3.0,12.0,1.0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1890,12020,5579,2869,7086,1,0,1,1,0,1,1,0
118000.0,79.0,3.0,15.0,16.0,1.0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,2484,9876,2431,4174,3287,1,1,2,0,1,0,0,0
83000.00000000001,36.0,1.0,2.0,5.0,1.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1661,10293,2842,3588,4075,1,7,3,0,1,1,0,0
650000.0,135.0,4.0,8.0,10.0,2.0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,710,10473,5110,1674,5698,0,3,2,0,0,1,1,0
155000.0,94.0,4.0,4.0,12.0,1.0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1919,10193,6317,830,6332,1,7,2,1,0,0,0,1
221000.0,103.0,4.0,2.0,5.0,1.0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1312,10442,3119,3337,4398,1,11,7,1,1,1,0,0
150000.0,57.0,2.0,6.0,14.0,1.0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,4994,5515,7398,3895,4130,1,9,4,0,0,0,0,0
250000.0,142.0,5.0,5.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1312,10442,3119,3337,4398,1,11,7,1,1,1,0,0
410000.0,90.0,2.0,12.0,12.0,1.0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,90,10356,4463,2117,5174,1,32,4,1,0,1,1,1
145000.0,56.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1039,9975,3605,2826,4245,1,19,13,0,0,1,0,0
260000.0,87.0,4.0,4.0,5.0,1.0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,2396,12140,6283,2813,7578,1,5,8,0,1,0,1,0
185000.0,212.0,5.0,10.0,10.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1042,9845,5331,1159,5370,1,7,1,0,0,1,0,0
128500.0,64.0,3.0,7.0,11.0,1.0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,4319,9525,8621,2190,7638,0,0,0,0,0,0,0,1
155000.0,67.0,2.0,4.0,13.0,1.0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,4441,11339,8833,2904,8759,1,1,2,0,0,0,1,0
115000.0,88.0,3.0,6.0,14.0,1.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,5976,16213,8135,6911,10972,1,0,1,0,0,0,1,1
90000.00000000001,74.0,3.0,9.0,9.0,1.0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,6470,16624,8726,7284,11512,1,2,2,0,0,0,1,0
120000.0,55.0,2.0,2.0,6.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1691,10176,6088,867,6157,1,5,2,1,0,0,0,0
138000.0,57.0,2.0,11.0,15.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2678,11229,7014,1908,7471,1,1,2,1,0,1,1,1
95000.0,40.0,2.0,8.0,9.0,1.0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,2197,9843,2666,3885,3422,1,4,4,0,1,0,1,1
108000.0,85.0,3.0,14.0,16.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2974,10487,7379,1431,7271,0,0,1,0,1,0,0,1
215000.0000000001,72.0,3.0,4.0,14.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,2756,11154,7109,1863,7489,1,0,2,1,0,1,1,0
265000.0,96.0,3.0,14.0,14.0,2.0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,5347,6813,5015,5816,491,0,0,1,0,0,0,1,0
95000.0,51.0,2.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2039,11580,6172,2253,7152,1,8,2,1,0,0,1,0
420000.0000000002,135.0,3.0,3.0,3.0,3.0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0
255000.0,152.0,4.0,5.0,12.0,2.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,4489,14080,7926,4718,9688,0,1,1,0,0,0,0,0
510000.0,123.0,4.0,5.0,11.0,2.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,461,10637,4805,2005,5623,1,12,1,1,0,1,1,0
80000.0,73.0,2.0,13.0,16.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4228,7789,8057,2162,6227,0,0,0,0,0,0,0,0
380000.0,146.0,4.0,4.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,980,10353,3460,3003,4522,1,12,8,1,0,0,1,0
127000.0,72.0,2.0,6.0,9.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2396,12140,6283,2813,7578,1,5,8,0,1,0,1,0
140000.0,57.0,2.0,7.0,14.0,1.0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,4994,5515,7398,3895,4130,1,9,4,0,0,0,0,0
215000.0,53.0,2.0,2.0,18.0,1.0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0
145000.0,90.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1054,10441,3367,3108,4549,1,10,10,1,0,0,0,0
153000.0,81.0,3.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1054,10441,3367,3108,4549,1,10,10,1,0,0,0,0
200000.0,64.0,2.0,5.0,14.0,1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1054,10441,3367,3108,4549,1,10,10,1,0,0,0,0
470000.0,250.0,7.0,3.0,4.0,4.0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,4489,14080,7926,4718,9688,0,1,1,0,0,0,0,0
165000.0,60.0,2.0,9.0,15.0,1.0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3372,11833,1233,5506,4909,0,0,0,0,0,0,0,0
500000.0,176.0,3.0,10.0,10.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,407,10067,4285,2178,4806,1,23,6,1,0,1,1,1
356999.99999999994,155.0,5.0,11.0,14.0,3.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,5347,6813,5015,5816,491,0,0,1,0,0,0,1,0
490000.0,93.0,3.0,12.0,22.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1054,10441,3367,3108,4549,1,10,10,1,0,0,0,0
170000.0,64.0,2.0,9.0,16.0,1.0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,5432,5016,7184,4685,3409,0,0,0,0,0,0,0,0
65000.0,38.0,2.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2627,12991,5448,3953,7652,1,0,0,0,0,0,0,1
96000.0,40.0,2.0,4.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2396,12140,6283,2813,7578,1,5,8,0,1,0,1,0
167000.0,89.0,3.0,2.0,11.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,4174,7456,4330,4766,1093,1,1,3,0,0,0,1,1
285000.0,68.0,3.0,3.0,10.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1864,11551,5968,2266,7006,1,2,2,0,0,0,1,0
225000.0,110.0,3.0,4.0,4.0,2.0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,4966,6703,5061,5322,844,1,6,1,1,0,0,1,0
200000.0,63.0,2.0,3.0,10.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1903,10709,6291,1351,6658,0,0,5,0,0,0,0,0
235000.0,104.0,4.0,6.0,18.0,2.0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,5232,7174,4673,5840,127,1,6,3,0,0,0,1,0
215000.00000000003,70.0,3.0,6.0,11.0,2.0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,512,10014,4189,2259,4691,1,16,5,1,0,1,1,1
465000.0,230.0,5.0,14.0,14.0,2.0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,4994,5515,7398,3895,4130,1,9,4,0,0,0,0,0
163000.0,95.0,3.0,5.0,9.0,1.0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2974,10487,7379,1431,7271,0,0,1,0,1,0,0,1
280000.0,138.0,4.0,9.0,9.0,2.0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,455,10277,4847,1759,5368,1,10,1,1,0,1,1,0
135000.0,62.0,2.0,3.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,873,11204,3964,3006,5566,1,11,6,1,0,1,0,1
150000.0,70.0,2.0,14.0,14.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1039,9975,3605,2826,4245,1,19,13,0,0,1,0,0
210000.0,84.0,3.0,6.0,8.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,5232,7174,4673,5840,127,1,6,3,0,0,0,1,0
270000.0,52.0,3.0,6.0,6.0,1.0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,980,10353,3460,3003,4522,1,12,8,1,0,0,1,0
280000.0,114.0,4.0,7.0,10.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,407,10067,4285,2178,4806,1,23,6,1,0,1,1,1
94000.0,43.0,2.0,3.0,5.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2974,10487,7379,1431,7271,0,0,1,0,1,0,0,1
145000.0,115.0,4.0,2.0,5.0,1.0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,4713,5760,6488,4136,2997,0,0,0,0,0,0,1,0
