source,id,price,area,rooms,floor,storeys,building_type,condition,bathroom_count,new_building,F_Balcony,F_Internet,F_Security,F_Elevator,F_Air Conditioner,F_Heating System,F_Furniture,latitude,longitude,coordinates
bars,1-N-311,320000.0,70.0,3.0,12.0,14.0,Other,Good Condition,1.0,0,1,0,1,1,1,1,1,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
bars,1-3-1515,550000.0,209.0,5.0,4.0,4.0,Other,Good Condition,3.0,0,0,0,0,0,0,0,0,44.517821617617976,40.177431841441944,"(40.177431841441944, 44.517821617617976)"
bars,1-3-2109,320000.0,90.0,3.0,2.0,5.0,Stone,Other,1.0,0,0,0,0,0,1,0,1,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
bars,1-3-859,266000.0,90.0,3.0,8.0,10.0,Panel,Other,1.0,0,1,0,0,1,1,1,1,44.505052000470215,40.183781674798254,"(40.183781674798254, 44.505052000470215)"
bars,1-3-2070,500000.0,241.0,7.0,4.0,4.0,Other,Good Condition,2.0,0,1,0,0,1,1,1,0,44.512115310889925,40.18645225816211,"(40.18645225816211, 44.512115310889925)"
bars,1-3-1613,450000.0,157.0,4.0,3.0,4.0,Other,Good Condition,1.0,0,0,0,0,0,0,1,0,44.51181945133735,40.183313571671,"(40.183313571671, 44.51181945133735)"
bars,1-3-323,400000.0,300.0,6.0,4.0,4.0,Other,Good Condition,2.0,0,1,0,0,0,0,1,0,44.519048808509375,40.177015330930764,"(40.177015330930764, 44.519048808509375)"
bars,1-3-346,450000.0,90.0,3.0,4.0,5.0,Other,Good Condition,1.0,0,1,0,0,0,1,0,0,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
bars,1-3-883,357000.0,115.2,4.0,5.0,5.0,Stone,Good Condition,1.0,0,1,0,0,0,0,0,0,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
bars,1-3-985,270000.0,120.0,4.0,5.0,5.0,Stone,Needs Renovation/Repair,1.0,0,1,0,0,0,0,0,0,44.5180200101794,40.18203709652422,"(40.18203709652422, 44.5180200101794)"
bars,1-S-72,1500000.0,170.0,3.0,10.0,5.0,Other,Other,3.0,0,1,1,1,1,1,1,1,44.434781436092,40.141653987919995,"(40.141653987919995, 44.434781436092)"
bars,1-3-2060,300000.0,95.0,4.0,3.0,10.0,Panel,Good Condition,1.0,0,1,0,0,1,0,1,1,44.51181945133735,40.183313571671,"(40.183313571671, 44.51181945133735)"
bars,4-3-1332,260000.0,152.5,4.0,5.0,11.0,Panel,Good Condition,2.0,0,0,0,0,1,0,1,0,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
bars,1-2-971,265000.0,56.0,2.0,4.0,5.0,Other,Good Condition,1.0,0,0,0,0,0,0,1,0,44.51863665459219,40.17606564344017,"(40.17606564344017, 44.51863665459219)"
bars,1-S-73,2400000.0,200.0,4.0,9.0,4.0,Other,Other,2.0,0,1,1,1,1,1,1,1,44.434781436092,40.141653987919995,"(40.141653987919995, 44.434781436092)"
bars,1-S-71,1300000.0,208.0,4.0,9.0,7.0,Other,Other,2.0,0,1,0,1,1,1,1,0,44.434781436092,40.141653987919995,"(40.141653987919995, 44.434781436092)"
bars,1-N-162,900000.0,200.0,4.0,5.0,10.0,Other,Good Condition,2.0,0,1,0,0,1,0,1,0,44.5074118246583,40.184754985885355,"(40.184754985885355, 44.5074118246583)"
bars,1-3-1981,565000.0,140.0,3.0,2.0,4.0,Other,Needs Renovation/Repair,1.0,0,1,0,0,0,1,1,0,44.52381655212627,40.19066524195801,"(40.19066524195801, 44.52381655212627)"
bars,4-3-1393,375000.0,138.0,4.0,7.0,8.0,Other,Good Condition,2.0,0,0,0,0,1,0,1,0,44.49295122036639,40.195119294914306,"(40.195119294914306, 44.49295122036639)"
bars,1-3-2108,697000.0,110.0,4.0,3.0,6.0,Other,Good Condition,1.0,0,1,0,0,0,1,1,0,44.5215976,40.18607885,"(40.18607885, 44.5215976)"
bars,1-N-278,630000.0,225.0,4.0,6.0,15.0,Other,Needs Renovation/Repair,4.0,1,0,0,0,0,0,0,0,44.51642634119875,40.18161375666288,"(40.18161375666288, 44.51642634119875)"
bars,1-3-2107,350000.0,129.6,4.0,3.0,5.0,Other,Needs Renovation/Repair,1.0,0,1,0,0,0,1,1,0,44.5273774,40.17699785,"(40.17699785, 44.5273774)"
bars,1-3-2018,265000.0,90.0,3.0,4.0,4.0,Other,Good Condition,2.0,0,0,0,0,0,0,1,0,44.50603348930943,40.19194689069822,"(40.19194689069822, 44.50603348930943)"
bars,1-3-2028,175000.0,96.0,3.0,1.0,15.0,Panel,Needs Renovation/Repair,1.0,0,0,0,0,1,0,1,0,44.5055185,40.185361400000005,"(40.185361400000005, 44.5055185)"
bars,1-2-982,260000.0,80.0,2.0,3.0,4.0,Stone,Needs Renovation/Repair,1.0,0,1,0,0,0,0,0,0,44.583870697678144,40.21673211791397,"(40.21673211791397, 44.583870697678144)"
bars,2-1-44,70000.0,45.0,1.0,3.0,4.0,Stone,Good Condition,1.0,0,0,0,0,0,1,1,1,44.49588581289186,40.178518198636546,"(40.178518198636546, 44.49588581289186)"
bars,6-Mal-48,230000.0,100.0,3.0,8.0,16.0,Other,Good Condition,2.0,0,1,0,0,1,0,0,0,44.5902935,40.18955105,"(40.18955105, 44.5902935)"
bars,6-Av3-154,175000.0,108.0,3.0,12.0,16.0,Other,Needs Renovation/Repair,2.0,1,1,0,0,1,0,0,0,44.5388218,40.222082400000005,"(40.222082400000005, 44.5388218)"
bars,1-3-2095,290000.0,70.0,3.0,2.0,6.0,Other,Good Condition,1.0,0,0,0,0,0,1,1,0,44.5180200101794,40.18203709652422,"(40.18203709652422, 44.5180200101794)"
bars,6-Ach-119,180000.0,100.2,4.0,7.0,18.0,Other,Needs Renovation/Repair,2.0,1,1,0,0,1,0,0,0,44.46234708546167,40.1906722427931,"(40.1906722427931, 44.46234708546167)"
bars,6-D4-101,270000.0,104.0,4.0,2.0,15.0,Other,Good Condition,2.0,0,1,0,0,1,0,1,1,44.4567380668362,40.166016462777485,"(40.166016462777485, 44.4567380668362)"
bars,4-2-198,123000.0,68.0,2.0,5.0,5.0,Stone,Good Condition,1.0,0,1,0,0,0,0,0,0,44.50264037003831,40.20040397660547,"(40.20040397660547, 44.50264037003831)"
bars,1-3-2104,200000.0,90.0,4.0,1.0,3.0,Stone,Needs Renovation/Repair,1.0,0,0,0,0,0,0,1,0,44.47752986786994,40.21777640245817,"(40.21777640245817, 44.47752986786994)"
bars,4-3-1265,345000.0,153.0,3.0,6.0,6.0,Other,Good Condition,2.0,0,1,0,0,1,0,1,0,44.49978402004816,40.19794363418706,"(40.19794363418706, 44.49978402004816)"
bars,1-3-1665,1750000.0,250.0,4.0,5.0,5.0,Other,Good Condition,2.0,0,1,0,0,0,1,1,0,44.50603348930943,40.19194689069822,"(40.19194689069822, 44.50603348930943)"
bars,1-3-2102,365000.0,90.0,3.0,8.0,14.0,Monolit,Good Condition,1.0,0,0,1,1,1,1,1,1,44.499472776670245,40.180107053322125,"(40.180107053322125, 44.499472776670245)"
bars,4-2-197,110000.0,55.0,2.0,3.0,5.0,Stone,Needs Renovation/Repair,1.0,0,1,0,0,0,0,0,0,44.4972968,40.20489739999999,"(40.20489739999999, 44.4972968)"
bars,2-3-156,650000.0,165.0,4.0,16.0,8.0,Other,Good Condition,3.0,0,1,0,0,1,0,1,1,44.51811462379455,40.166993360178346,"(40.166993360178346, 44.51811462379455)"
bars,4-3-1392,142000.0,71.0,3.0,3.0,14.0,Other,Needs Renovation/Repair,1.0,1,0,0,0,1,0,0,0,44.51413593557797,40.210664400899944,"(40.210664400899944, 44.51413593557797)"
bars,4-3-1391,230000.0,98.0,3.0,3.0,8.0,Other,Good Condition,2.0,0,0,0,0,1,0,1,1,44.55827345658594,40.199176396159615,"(40.199176396159615, 44.55827345658594)"
bars,4-3-1217,102000.0,90.2,3.0,9.0,9.0,Panel,Good Condition,1.0,0,1,0,0,1,1,1,0,44.49091100920923,40.204181641463855,"(40.204181641463855, 44.49091100920923)"
bars,4-3-554,600000.0,187.0,4.0,4.0,16.0,Other,Good Condition,2.0,0,1,0,1,1,1,1,1,44.50603348930943,40.19194689069822,"(40.19194689069822, 44.50603348930943)"
bars,1-3-1771,330000.0,140.0,6.0,5.0,9.0,Panel,Good Condition,3.0,0,1,0,0,1,1,1,0,44.519048808509375,40.177015330930764,"(40.177015330930764, 44.519048808509375)"
bars,1-А-114,300000.0,121.0,4.0,4.0,4.0,Other,Needs Renovation/Repair,2.0,1,1,0,1,1,0,0,0,44.51228432718437,40.19590302536037,"(40.19590302536037, 44.51228432718437)"
bars,4-3-1390,320000.0,93.0,3.0,10.0,11.0,Other,Good Condition,1.0,0,1,0,0,1,0,0,0,44.4972968,40.20489739999999,"(40.20489739999999, 44.4972968)"
bars,1-B-108,330000.0,105.0,3.0,3.0,10.0,Other,Good Condition,2.0,0,1,0,0,1,0,1,1,44.55827345658594,40.199176396159615,"(40.199176396159615, 44.55827345658594)"
bars,1-N-376,350000.0,105.0,4.0,7.0,11.0,Other,Good Condition,2.0,0,0,0,0,1,0,1,1,44.5247969,40.17890785,"(40.17890785, 44.5247969)"
bars,1-2-973,370000.0,52.0,2.0,5.0,9.0,Other,Good Condition,1.0,0,1,0,0,1,1,1,0,44.5055185,40.185361400000005,"(40.185361400000005, 44.5055185)"
bars,1-N-421,880000.0,170.0,4.0,21.0,22.0,Other,Good Condition,3.0,0,1,0,1,1,1,1,0,44.583870697678144,40.21673211791397,"(40.21673211791397, 44.583870697678144)"
bars,1-DH-6,507870.0,188.1,4.0,3.0,8.0,Other,Needs Renovation/Repair,3.0,1,0,0,1,0,0,1,0,44.50523170804844,40.19493042144863,"(40.19493042144863, 44.50523170804844)"
bars,1-A-64,550000.0,207.0,4.0,4.0,9.0,Other,Good Condition,3.0,0,1,0,0,0,0,0,1,44.50523170804844,40.19493042144863,"(40.19493042144863, 44.50523170804844)"
bars,1-N-120,220000.0,54.0,2.0,2.0,18.0,Other,Good Condition,1.0,0,1,0,0,1,1,0,0,44.51228432718437,40.19590302536037,"(40.19590302536037, 44.51228432718437)"
bars,1-A-107,1400000.0,350.0,5.0,4.0,4.0,Other,Good Condition,3.0,0,1,0,0,1,0,1,0,44.51228432718437,40.19590302536037,"(40.19590302536037, 44.51228432718437)"
bars,6-NN1-125,64000.0,32.0,1.0,4.0,4.0,Stone,Good Condition,1.0,0,1,0,0,0,0,1,0,44.55833520806485,40.200767144092175,"(40.200767144092175, 44.55833520806485)"
bars,4-3-1389,190000.0,96.0,3.0,2.0,14.0,Panel,Needs Renovation/Repair,2.0,0,1,0,0,1,0,0,0,44.5046635,40.21198605,"(40.21198605, 44.5046635)"
bars,1-N-390,220000.0,120.0,3.0,13.0,13.0,Other,Needs Renovation/Repair,1.0,1,1,0,0,0,0,0,0,44.519048808509375,40.177015330930764,"(40.177015330930764, 44.519048808509375)"
bars,1-2-981,175000.0,62.0,2.0,5.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,1,1,1,44.50548999069079,40.177259112639284,"(40.177259112639284, 44.50548999069079)"
bars,1-A-99,160000.0,69.0,3.0,7.0,8.0,Other,Good Condition,1.0,0,0,0,0,1,0,1,1,44.51228432718437,40.19590302536037,"(40.19590302536037, 44.51228432718437)"
bars,1-N-420,1260000.0,366.0,7.0,7.0,11.0,Other,Good Condition,4.0,0,1,0,1,1,0,1,1,44.5055185,40.185361400000005,"(40.185361400000005, 44.5055185)"
bars,1-3-1958,380000.0,100.0,3.0,3.0,4.0,Other,Good Condition,1.0,0,1,0,0,0,0,1,0,44.51642634119875,40.18161375666288,"(40.18161375666288, 44.51642634119875)"
bars,1-3-2101,270000.0,90.0,3.0,4.0,11.0,Panel,Other,1.0,0,1,0,0,1,1,1,0,44.51166722152143,40.182206184659805,"(40.182206184659805, 44.51166722152143)"
bars,98976,95000.0,69.0,3.0,5.0,9.0,Panel,Good Condition,1.0,0,0,0,0,0,1,1,0,44.49015285,40.145965849999996,"(40.145965849999996, 44.49015285)"
bars,4-3-1388,118000.0,68.0,3.0,3.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,1,0,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
bars,1-N-125,240000.0,45.0,2.0,5.0,14.0,Other,Good Condition,1.0,0,1,0,0,1,1,1,0,44.55827345658594,40.199176396159615,"(40.199176396159615, 44.55827345658594)"
bars,4-2-69,150000.0,73.0,2.0,4.0,5.0,Stone,Needs Renovation/Repair,1.0,0,1,0,0,0,0,0,0,44.5046635,40.21198605,"(40.21198605, 44.5046635)"
bars,1-3-1762а,200000.0,100.0,3.0,5.0,5.0,Other,Needs Renovation/Repair,1.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,"(40.21673211791397, 44.583870697678144)"
bars,1-3-2100,170000.0,98.0,3.0,12.0,16.0,Panel,Needs Renovation/Repair,1.0,0,0,0,1,1,0,0,0,44.5273774,40.17699785,"(40.17699785, 44.5273774)"
bars,2-3-172,120000.0,67.0,3.0,2.0,14.0,Panel,Needs Renovation/Repair,1.0,0,1,0,0,1,0,1,0,44.52003469603711,40.17296185385123,"(40.17296185385123, 44.52003469603711)"
bars,4-3-1387,210000.0,75.0,3.0,2.0,16.0,Other,Good Condition,1.0,0,1,0,0,1,0,1,1,44.4972968,40.20489739999999,"(40.20489739999999, 44.4972968)"
bars,4-3-1386,150000.0,80.0,3.0,2.0,5.0,Other,Good Condition,1.0,0,1,0,0,0,0,1,1,44.51002309500625,40.20586486520793,"(40.20586486520793, 44.51002309500625)"
bars,1-N-419,386000.0,115.7,4.0,6.0,6.0,Other,Good Condition,2.0,0,0,0,0,0,0,0,0,44.525802703963514,40.17890932602983,"(40.17890932602983, 44.525802703963514)"
bars,4-3-931,125000.0,110.0,4.0,14.0,14.0,Panel,Needs Renovation/Repair,1.0,0,0,0,0,1,0,0,0,44.509269992836,40.20967865714541,"(40.20967865714541, 44.509269992836)"
bars,1-N-418,450000.0,121.0,3.0,4.0,7.0,Other,Good Condition,2.0,0,0,0,0,1,1,1,1,44.5180200101794,40.18203709652422,"(40.18203709652422, 44.5180200101794)"
bars,1-3-2017,230000.0,90.0,3.0,5.0,5.0,Stone,Good Condition,1.0,0,1,0,0,0,1,1,0,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
bars,6-Av3-153,214000.0,107.0,3.0,10.0,14.0,Other,Good Condition,2.0,0,1,0,0,1,0,1,0,44.5388218,40.222082400000005,"(40.222082400000005, 44.5388218)"
bars,4-3-1384,135000.0,102.0,4.0,10.0,14.0,Panel,Needs Renovation/Repair,1.0,0,0,0,0,1,0,1,0,44.509269992836,40.20967865714541,"(40.20967865714541, 44.509269992836)"
bars,6-Z3-259,113000.0,55.0,3.0,5.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,1,1,44.53131187614989,40.2057431020302,"(40.2057431020302, 44.53131187614989)"
bars,1-3-2082,290000.0,94.0,3.0,3.0,13.0,Panel,Good Condition,3.0,0,1,0,0,1,1,1,0,44.583870697678144,40.21673211791397,"(40.21673211791397, 44.583870697678144)"
bars,4-3-1360,420000.0,125.0,4.0,2.0,15.0,Other,Good Condition,2.0,0,1,0,1,1,0,1,0,44.49857435,40.209585149999995,"(40.209585149999995, 44.49857435)"
bars,1-N-384,450000.0,123.0,3.0,3.0,15.0,Other,Good Condition,2.0,0,1,0,0,1,0,1,0,44.50439786901182,40.18091474247,"(40.18091474247, 44.50439786901182)"
bars,1-B-117,370000.0,90.0,4.0,7.0,15.0,Other,Good Condition,1.0,0,1,0,0,1,1,1,0,44.51863665459219,40.17606564344017,"(40.17606564344017, 44.51863665459219)"
bars,4-2-194,110000.0,68.2,2.0,1.0,5.0,Stone,Needs Renovation/Repair,1.0,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
bars,4-3-1383,215000.0,91.0,4.0,3.0,5.0,Stone,Good Condition,2.0,0,1,0,0,0,1,1,1,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
bars,6-NN3-340,380000.0,171.0,4.0,10.0,14.0,Other,Good Condition,1.0,0,1,0,0,1,0,1,1,44.56767632462467,40.1901200973952,"(40.1901200973952, 44.56767632462467)"
bars,1-3-2098,280000.0,138.0,4.0,9.0,9.0,Panel,Good Condition,2.0,0,1,0,0,1,1,1,1,44.45609932611657,40.15477242139723,"(40.15477242139723, 44.45609932611657)"
bars,6-NN2-213,90000.0,65.0,2.0,5.0,12.0,Panel,Needs Renovation/Repair,1.0,0,0,0,0,1,0,1,0,44.56766267869721,40.190976192401365,"(40.190976192401365, 44.56766267869721)"
bars,1-1-440,148000.0,38.0,1.0,5.0,10.0,Panel,Good Condition,1.0,0,1,0,0,1,0,1,1,44.50449735,40.1832187,"(40.1832187, 44.50449735)"
bars,1-A-109,560000.0,160.0,4.0,4.0,5.0,Other,Good Condition,2.0,0,0,0,1,1,1,1,1,44.50523170804844,40.19493042144863,"(40.19493042144863, 44.50523170804844)"
bars,4-3-1151,92000.0,83.0,3.0,5.0,9.0,Panel,Good Condition,1.0,0,0,0,0,1,0,0,0,44.57251521346963,40.21266289465016,"(40.21266289465016, 44.57251521346963)"
bars,1-2-978,170000.0,60.0,2.0,4.0,5.0,Stone,Needs Renovation/Repair,1.0,0,0,0,0,0,1,0,0,44.51642634119875,40.18161375666288,"(40.18161375666288, 44.51642634119875)"
bars,2-3-171,445000.0,143.0,4.0,1.0,7.0,Other,Good Condition,2.0,0,0,0,0,1,0,1,0,44.5273774,40.17699785,"(40.17699785, 44.5273774)"
bars,6-NN-339,70000.0,60.0,3.0,5.0,5.0,Stone,Other,1.0,0,0,0,0,0,0,1,0,44.57111460185527,40.2061998983339,"(40.2061998983339, 44.57111460185527)"
bars,4-3-1322,300000.0,147.1,4.0,3.0,4.0,Other,Good Condition,2.0,0,1,0,1,0,1,1,0,44.520265311668524,40.1995721688172,"(40.1995721688172, 44.520265311668524)"
bars,4-3-1381,280000.0,117.0,3.0,6.0,17.0,Other,Needs Renovation/Repair,1.0,1,1,0,0,1,0,0,0,44.51872985,40.204131149999995,"(40.204131149999995, 44.51872985)"
bars,4-3-1355,198000.0,90.0,3.0,3.0,8.0,Other,Good Condition,2.0,0,1,0,0,1,0,1,0,44.55827345658594,40.199176396159615,"(40.199176396159615, 44.55827345658594)"
bars,4-3-1380,600000.0,174.0,3.0,1.0,4.0,Stone,Good Condition,1.0,0,0,0,0,0,0,1,0,44.4672332201912,40.19625664909909,"(40.19625664909909, 44.4672332201912)"
bars,2-3-59,300000.0,80.0,3.0,1.0,3.0,Other,Good Condition,1.0,0,0,0,0,0,0,0,0,44.55827345658594,40.199176396159615,"(40.199176396159615, 44.55827345658594)"
bars,1-N-417,750000.0,185.0,5.0,5.0,9.0,Other,Good Condition,2.0,0,1,0,0,1,0,1,0,44.51181945133735,40.183313571671,"(40.183313571671, 44.51181945133735)"
bars,1-A-84,380000.0,190.0,4.0,3.0,8.0,Other,Good Condition,3.0,0,1,0,0,1,1,1,1,44.51228432718437,40.19590302536037,"(40.19590302536037, 44.51228432718437)"
bars,1-2-977,210000.0,66.7,2.0,3.0,4.0,Other,Good Condition,1.0,0,1,0,0,0,0,1,0,44.50948029563954,40.17885352616499,"(40.17885352616499, 44.50948029563954)"
bars,4-2-192,190000.0,56.4,2.0,5.0,8.0,Other,Good Condition,1.0,0,1,0,0,1,0,1,1,44.4625288,40.172490550000006,"(40.172490550000006, 44.4625288)"
bars,6-D3-195,160000.0,68.0,3.0,5.0,5.0,Other,Good Condition,1.0,0,0,0,0,1,0,1,0,44.49633619872418,40.22328636163789,"(40.22328636163789, 44.49633619872418)"
bars,6-NN-4,165000.0,120.0,3.0,5.0,7.0,Other,Good Condition,2.0,0,1,0,0,1,0,1,0,44.56801074287233,40.198569321875524,"(40.198569321875524, 44.56801074287233)"
bars,4-3-1378,109000.0,75.0,3.0,1.0,4.0,Other,Good Condition,1.0,0,0,0,0,0,1,1,0,44.520265311668524,40.1995721688172,"(40.1995721688172, 44.520265311668524)"
bars,1-S-51,1500000.0,256.0,5.0,4.0,9.0,Other,Good Condition,3.0,0,1,0,0,1,0,1,1,44.434781436092,40.141653987919995,"(40.141653987919995, 44.434781436092)"
bars,4-3-1377,260000.0,90.0,3.0,4.0,9.0,Other,Needs Renovation/Repair,2.0,1,1,0,0,1,0,0,0,44.50164222859443,40.19625902492543,"(40.19625902492543, 44.50164222859443)"
bars,4-3-1286,170000.0,104.0,4.0,3.0,10.0,Panel,Other,1.0,0,1,0,0,1,0,1,0,44.50603348930943,40.19194689069822,"(40.19194689069822, 44.50603348930943)"
bars,1-A-117,380000.0,106.7,3.0,4.0,7.0,Other,Good Condition,2.0,0,1,0,0,1,1,1,0,44.51228432718437,40.19590302536037,"(40.19590302536037, 44.51228432718437)"
bars,1-1-439,105000.0,43.0,1.0,4.0,4.0,Stone,Good Condition,1.0,0,1,0,0,0,1,1,0,44.45609932611657,40.15477242139723,"(40.15477242139723, 44.45609932611657)"
bars,1-1-438,105000.0,34.0,1.0,4.0,5.0,Stone,Needs Renovation/Repair,1.0,0,0,0,0,0,1,0,0,44.50548999069079,40.177259112639284,"(40.177259112639284, 44.50548999069079)"
bars,1-N-416,1224000.0,242.0,5.0,7.0,16.0,Other,Good Condition,4.0,0,1,0,1,1,0,1,0,44.50439786901182,40.18091474247,"(40.18091474247, 44.50439786901182)"
bars,2-3-170,390000.0,165.0,4.0,2.0,10.0,Other,Good Condition,2.0,0,1,0,1,1,1,1,0,44.51811462379455,40.166993360178346,"(40.166993360178346, 44.51811462379455)"
bars,1-A-115,250000.0,93.0,3.0,5.0,6.0,Other,Needs Renovation/Repair,2.0,1,0,0,0,0,0,0,0,44.51228432718437,40.19590302536037,"(40.19590302536037, 44.51228432718437)"
bars,4-3-1376,240000.0,109.0,3.0,10.0,16.0,Other,Good Condition,2.0,0,1,0,0,1,1,1,0,44.51872985,40.204131149999995,"(40.204131149999995, 44.51872985)"
bars,1-3-2090,165000.0,82.0,3.0,3.0,4.0,Stone,Good Condition,1.0,0,0,0,0,0,1,1,1,44.499472776670245,40.180107053322125,"(40.180107053322125, 44.499472776670245)"
bars,4-3-1365,330000.0,120.0,4.0,3.0,16.0,Other,Good Condition,2.0,0,0,0,0,1,0,1,0,44.51413593557797,40.210664400899944,"(40.210664400899944, 44.51413593557797)"
bars,6-Ach-118,115000.0,80.0,3.0,3.0,16.0,Panel,Good Condition,1.0,0,1,0,0,1,0,1,1,44.43443755,40.117706,"(40.117706, 44.43443755)"
bars,4-3-1372,175000.0,83.0,4.0,2.0,5.0,Stone,Good Condition,1.0,0,1,0,0,0,0,1,0,44.51002309500625,40.20586486520793,"(40.20586486520793, 44.51002309500625)"
bars,4-3-1571,135000.0,100.0,3.0,4.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.51002309500625,40.20586486520793,"(40.20586486520793, 44.51002309500625)"
bars,4-3-1359,306000.0,175.0,4.0,3.0,16.0,Panel,Good Condition,2.0,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
bars,1-3-2093,262000.0,105.0,3.0,6.0,6.0,Other,Good Condition,2.0,0,0,0,0,1,1,1,1,44.583870697678144,40.21673211791397,"(40.21673211791397, 44.583870697678144)"
bars,4-3-1370,132000.0,75.0,2.0,2.0,5.0,Stone,Needs Renovation/Repair,1.0,0,0,0,0,0,0,1,0,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
bars,4-3-1362,400000.0,140.0,4.0,11.0,17.0,Other,Good Condition,2.0,0,1,0,0,0,1,1,1,44.50603348930943,40.19194689069822,"(40.19194689069822, 44.50603348930943)"
bars,4-3-1363,450000.0,170.0,5.0,5.0,9.0,Other,Good Condition,2.0,0,0,0,0,0,0,0,1,44.55827345658594,40.199176396159615,"(40.199176396159615, 44.55827345658594)"
bars,3-3-2091,410000.0,124.0,4.0,3.0,6.0,Other,Good Condition,2.0,0,0,0,0,0,0,1,1,44.51166722152143,40.182206184659805,"(40.182206184659805, 44.51166722152143)"
bars,1-3-2034,400000.0,148.0,3.0,3.0,4.0,Other,Needs Renovation/Repair,1.0,0,0,0,0,0,1,1,0,44.51642634119875,40.18161375666288,"(40.18161375666288, 44.51642634119875)"
bars,4-3-1358,179000.0,91.0,3.0,4.0,7.0,Other,Good Condition,2.0,0,1,0,0,1,1,1,0,44.491346750379165,40.19366433254226,"(40.19366433254226, 44.491346750379165)"
bars,1-N-338,250000.0,90.0,3.0,4.0,11.0,Other,Good Condition,1.0,0,0,0,0,1,0,1,0,44.51181945133735,40.183313571671,"(40.183313571671, 44.51181945133735)"
bars,1-A-113,500000.0,146.0,4.0,3.0,6.0,Other,Needs Renovation/Repair,2.0,1,1,0,1,1,0,0,0,44.50523170804844,40.19493042144863,"(40.19493042144863, 44.50523170804844)"
bars,1-3-2088,800000.0,143.4,4.0,5.0,5.0,Other,Good Condition,3.0,0,0,0,0,0,1,0,0,44.525275644939626,40.18489525304254,"(40.18489525304254, 44.525275644939626)"
bars,4-3-1353,120000.0,91.0,3.0,2.0,9.0,Panel,Needs Renovation/Repair,1.0,0,0,0,0,1,0,1,0,44.4972968,40.20489739999999,"(40.20489739999999, 44.4972968)"
bars,4-2-188,255000.0,65.0,2.0,5.0,5.0,Other,Good Condition,1.0,0,1,0,0,0,1,1,0,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
bars,4-2-187,120000.0,55.0,2.0,5.0,5.0,Stone,Good Condition,1.0,0,1,0,0,0,1,1,0,44.4972968,40.20489739999999,"(40.20489739999999, 44.4972968)"
bars,4-2-186,125000.0,55.0,2.0,4.0,5.0,Stone,Good Condition,1.0,0,1,0,0,0,1,1,0,44.4972968,40.20489739999999,"(40.20489739999999, 44.4972968)"
bars,4-3-1208,190000.0,94.0,3.0,6.0,6.0,Other,Good Condition,1.0,0,1,0,0,1,0,1,0,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
bars,4-3-1354,260000.0,112.0,3.0,10.0,12.0,Other,Good Condition,1.0,0,0,0,0,1,0,1,0,44.50824234549154,40.20230021885149,"(40.20230021885149, 44.50824234549154)"
bars,1-N-348,270000.0,135.0,3.0,4.0,9.0,Other,Needs Renovation/Repair,2.0,0,1,0,0,1,0,1,0,44.5247969,40.17890785,"(40.17890785, 44.5247969)"
bars,4-3-1357,162000.0,76.0,3.0,4.0,14.0,Other,Good Condition,1.0,0,1,0,0,1,0,1,0,44.499155086504345,40.19562050194883,"(40.19562050194883, 44.499155086504345)"
bars,4-3-1352,330000.0,108.8,3.0,5.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.520265311668524,40.1995721688172,"(40.1995721688172, 44.520265311668524)"
bars,4-3-1350,170000.0,82.5,3.0,5.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,1,1,1,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
bars,4-3--1349,150000.0,70.0,3.0,5.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.49844424700246,40.19994302020931,"(40.19994302020931, 44.49844424700246)"
bars,4-3-1027,120000.0,87.5,3.0,1.0,10.0,Panel,Good Condition,2.0,0,0,0,0,1,0,1,0,44.509269992836,40.20967865714541,"(40.20967865714541, 44.509269992836)"
bars,4-3-1247,200000.0,76.0,3.0,2.0,5.0,Stone,Needs Renovation/Repair,1.0,0,0,0,0,0,0,1,0,44.499155086504345,40.19562050194883,"(40.19562050194883, 44.499155086504345)"
