,source,id,price,area,rooms,floor,storeys,bathroom_count,new_building,F_Balcony,F_Internet,F_Security,F_Elevator,F_Air Conditioner,F_Heating System,F_Furniture,latitude,longitude,SL_opera,SL_zvartnoc,SL_central_cemetery,SL_baghramyan_subway,SL_shengavit_subway,L_pharmacy,L_atm,L_parking,L_clinic,L_place_of_worship,L_university,L_kindergarten,L_hospital,building_type_Monolit,building_type_Other,building_type_Panel,building_type_Stone,condition_Good Condition,condition_Needs Renovation/Repair,condition_New/Excellent Condition,condition_Other
129,bars,4-3-1332,260000.0,152.5,4.0,5.0,11.0,2.0,0,0,0,0,1,0,1,0,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,0,0,1,0,1,0,0,0
130,bars,1-2-971,265000.0,56.0,2.0,4.0,5.0,1.0,0,0,0,0,0,0,1,0,44.51863665459219,40.17606564344017,1145,10380,3295,3162,4445,5,9,7,1,0,1,0,0,0,1,0,0,1,0,0,0
131,bars,1-3-1981,565000.0,140.0,3.0,2.0,4.0,1.0,0,1,0,0,0,1,1,0,44.52381655212627,40.19066524195801,904,11312,4614,2653,6023,2,8,5,0,0,18,1,5,0,1,0,0,0,1,0,0
132,bars,4-3-1393,375000.0,138.0,4.0,7.0,8.0,2.0,0,0,0,0,1,0,1,0,44.49295122036639,40.19511929491431,2136,9185,6287,246,5614,8,13,4,1,0,0,2,1,0,1,0,0,1,0,0,0
133,bars,1-3-2107,350000.0,129.6,4.0,3.0,5.0,1.0,0,1,0,0,0,1,1,0,44.5273774,40.17699785,1446,11125,3073,3634,5017,1,2,4,0,0,3,1,0,0,1,0,0,0,1,0,0
134,bars,1-3-2018,265000.0,90.0,3.0,4.0,4.0,2.0,0,0,0,0,0,0,1,0,44.50603348930943,40.19194689069822,1014,9991,5360,1195,5503,3,8,1,0,0,1,0,0,0,1,0,0,1,0,0,0
135,bars,1-3-2028,175000.0,96.0,3.0,1.0,15.0,1.0,0,0,0,0,1,0,1,0,44.5055185,40.185361400000005,816,9650,4776,1654,4797,2,3,7,1,1,0,1,2,0,0,1,0,0,1,0,0
136,bars,1-2-982,260000.0,80.0,2.0,3.0,4.0,1.0,0,1,0,0,0,0,0,0,44.583870697678144,40.21673211791397,6767,17145,8266,7951,11537,7,11,2,0,0,0,0,0,0,0,0,1,0,1,0,0
137,bars,2-1-44,70000.0,45.0,1.0,3.0,4.0,1.0,0,0,0,0,0,1,1,1,44.49588581289186,40.17851819863655,1831,8613,4781,2089,3832,1,0,6,1,0,0,0,0,0,0,0,1,1,0,0,0
138,bars,6-Mal-48,230000.0,100.0,3.0,8.0,16.0,2.0,0,1,0,0,1,0,0,0,44.5902935,40.18955105,6400,16649,6134,8242,10168,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
139,bars,6-Av3-154,175000.0,108.0,3.0,12.0,16.0,2.0,1,1,0,0,1,0,0,0,44.5388218,40.222082400000005,4489,14080,7926,4718,9688,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
140,bars,1-3-2095,290000.0,70.0,3.0,2.0,6.0,1.0,0,0,0,0,0,1,1,0,44.5180200101794,40.18203709652422,506,10519,3900,2664,4950,10,31,13,0,2,0,1,1,0,1,0,0,1,0,0,0
141,bars,6-Ach-119,180000.0,100.2,4.0,7.0,18.0,2.0,1,1,0,0,1,0,0,0,44.46234708546167,40.1906722427931,4510,6769,7871,2767,5465,4,7,1,1,0,1,0,0,0,1,0,0,0,1,0,0
142,bars,6-D4-101,270000.0,104.0,4.0,2.0,15.0,2.0,0,1,0,0,1,0,1,1,44.4567380668362,40.166016462777485,5432,5016,7184,4685,3409,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
143,bars,4-2-198,123000.0,68.0,2.0,5.0,5.0,1.0,0,1,0,0,0,0,0,0,44.50264037003831,40.20040397660547,1919,10193,6317,830,6332,8,7,2,1,0,0,0,1,0,0,0,1,1,0,0,0
144,bars,1-3-2104,200000.0,90.0,4.0,1.0,3.0,1.0,0,0,0,0,0,0,1,0,44.47752986786994,40.21777640245817,4760,9789,9090,2668,8132,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
145,bars,4-3-1265,345000.0,153.0,3.0,6.0,6.0,2.0,0,1,0,0,1,0,1,0,44.49978402004816,40.19794363418706,1858,9844,6206,515,6014,8,6,0,1,0,0,0,0,0,1,0,0,1,0,0,0
146,bars,1-3-2102,365000.0,90.0,3.0,8.0,14.0,1.0,0,0,1,1,1,1,1,1,44.499472776670245,40.180107053322125,1479,8960,4673,1965,4080,1,6,7,1,0,0,0,2,1,0,0,0,1,0,0,0
147,bars,4-2-197,110000.0,55.0,2.0,3.0,5.0,1.0,0,1,0,0,0,0,0,0,44.4972968,40.20489739999999,2588,10091,6976,902,6740,5,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0
148,bars,2-3-156,650000.0,165.0,4.0,16.0,8.0,3.0,0,1,0,0,1,0,1,1,44.51811462379455,40.166993360178346,2129,10127,2522,3947,3680,6,0,2,0,1,0,2,0,0,1,0,0,1,0,0,0
149,bars,4-3-1392,142000.0,71.0,3.0,3.0,14.0,1.0,1,0,0,0,1,0,0,0,44.51413593557797,40.21066440089994,2743,11632,6981,2284,7695,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
150,bars,4-3-1391,230000.0,98.0,3.0,3.0,8.0,2.0,0,0,0,0,1,0,1,1,44.55827345658594,40.199176396159615,3949,14382,5625,5481,8617,3,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0
151,bars,4-3-1217,102000.0,90.2,3.0,9.0,9.0,1.0,0,1,0,0,1,1,1,0,44.49091100920923,40.204181641463855,2881,9606,7201,809,6604,2,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
152,bars,4-3-554,600000.0,187.0,4.0,4.0,16.0,2.0,0,1,0,1,1,1,1,1,44.50603348930943,40.19194689069822,1014,9991,5360,1195,5503,3,8,1,0,0,1,0,0,0,1,0,0,1,0,0,0
153,bars,1-3-1771,330000.0,140.0,6.0,5.0,9.0,3.0,0,1,0,0,1,1,1,0,44.519048808509375,40.177015330930764,1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0,0,0,1,0,1,0,0,0
154,bars,1-А-114,300000.0,121.0,4.0,4.0,4.0,2.0,1,1,0,1,1,0,0,0,44.51228432718437,40.19590302536037,1126,10663,5501,1578,6098,0,1,4,0,0,1,0,0,0,1,0,0,0,1,0,0
155,bars,4-3-1390,320000.0,93.0,3.0,10.0,11.0,1.0,0,1,0,0,1,0,0,0,44.4972968,40.20489739999999,2588,10091,6976,902,6740,5,3,0,1,0,0,0,1,0,1,0,0,1,0,0,0
156,bars,1-B-108,330000.0,105.0,3.0,3.0,10.0,2.0,0,1,0,0,1,0,1,1,44.55827345658594,40.199176396159615,3949,14382,5625,5481,8617,3,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0
157,bars,1-N-376,350000.0,105.0,4.0,7.0,11.0,2.0,0,0,0,0,1,0,1,1,44.5247969,40.17890785,1141,10968,3347,3331,5023,1,6,7,1,0,7,1,0,0,1,0,0,1,0,0,0
158,bars,1-2-973,370000.0,52.0,2.0,5.0,9.0,1.0,0,1,0,0,1,1,1,0,44.5055185,40.185361400000005,816,9650,4776,1654,4797,2,3,7,1,1,0,1,2,0,1,0,0,1,0,0,0
159,bars,1-DH-6,507870.0,188.1,4.0,3.0,8.0,3.0,1,0,0,1,0,0,1,0,44.50523170804844,40.19493042144863,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0
160,bars,1-A-64,550000.0,207.0,4.0,4.0,9.0,3.0,0,1,0,0,0,0,0,1,44.50523170804844,40.19493042144863,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0
161,bars,1-N-120,220000.0,54.0,2.0,2.0,18.0,1.0,0,1,0,0,1,1,0,0,44.51228432718437,40.19590302536037,1126,10663,5501,1578,6098,0,1,4,0,0,1,0,0,0,1,0,0,1,0,0,0
162,bars,6-NN1-125,64000.0,32.0,1.0,4.0,4.0,1.0,0,1,0,0,0,0,1,0,44.55833520806485,40.200767144092175,4023,14452,5796,5496,8746,1,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0
163,bars,4-3-1389,190000.0,96.0,3.0,2.0,14.0,2.0,0,1,0,0,1,0,0,0,44.5046635,40.21198605,3022,11061,7399,1882,7627,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
164,bars,1-N-390,220000.0,120.0,3.0,13.0,13.0,1.0,1,1,0,0,0,0,0,0,44.519048808509375,40.177015330930764,1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0,0,1,0,0,0,1,0,0
165,bars,1-2-981,175000.0,62.0,2.0,5.0,5.0,1.0,0,0,0,0,0,1,1,1,44.50548999069079,40.17725911263928,1268,9343,4088,2434,3964,11,15,6,0,2,0,2,1,0,0,0,1,1,0,0,0
166,bars,1-A-99,160000.0,69.0,3.0,7.0,8.0,1.0,0,0,0,0,1,0,1,1,44.51228432718437,40.19590302536037,1126,10663,5501,1578,6098,0,1,4,0,0,1,0,0,0,1,0,0,1,0,0,0
167,bars,1-3-1958,380000.0,100.0,3.0,3.0,4.0,1.0,0,1,0,0,0,0,1,0,44.51642634119875,40.18161375666288,500,10375,3922,2592,4837,5,32,10,0,2,0,1,0,0,1,0,0,1,0,0,0
168,bars,1-3-2101,270000.0,90.0,3.0,4.0,11.0,1.0,0,1,0,0,1,1,1,0,44.51166722152143,40.182206184659805,512,10014,4189,2259,4691,10,17,5,4,0,1,5,4,0,0,1,0,0,0,0,1
169,bars,98976,95000.0,69.0,3.0,5.0,9.0,1.0,0,0,0,0,0,1,1,0,44.49015285,40.14596585,4930,7652,4177,5709,383,8,4,7,0,0,0,3,0,0,0,1,0,1,0,0,0
170,bars,4-3-1388,118000.0,68.0,3.0,3.0,5.0,1.0,0,0,0,0,0,0,1,0,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,0,0,0,1,1,0,0,0
171,bars,1-N-125,240000.0,45.0,2.0,5.0,14.0,1.0,0,1,0,0,1,1,1,0,44.55827345658594,40.199176396159615,3949,14382,5625,5481,8617,3,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0
172,bars,4-2-69,150000.0,73.0,2.0,4.0,5.0,1.0,0,1,0,0,0,0,0,0,44.5046635,40.21198605,3022,11061,7399,1882,7627,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0
173,bars,1-3-1762а,200000.0,100.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,6767,17145,8266,7951,11537,7,11,2,0,0,0,0,0,0,1,0,0,0,1,0,0
174,bars,1-3-2100,170000.0,98.0,3.0,12.0,16.0,1.0,0,0,0,1,1,0,0,0,44.5273774,40.17699785,1446,11125,3073,3634,5017,1,2,4,0,0,3,1,0,0,0,1,0,0,1,0,0
175,bars,2-3-172,120000.0,67.0,3.0,2.0,14.0,1.0,0,1,0,0,1,0,1,0,44.52003469603711,40.17296185385123,1509,10414,2939,3501,4261,5,10,7,0,1,2,0,0,0,0,1,0,0,1,0,0
176,bars,4-3-1387,210000.0,75.0,3.0,2.0,16.0,1.0,0,1,0,0,1,0,1,1,44.4972968,40.20489739999999,2588,10091,6976,902,6740,5,3,0,1,0,0,0,1,0,1,0,0,1,0,0,0
177,bars,4-3-1386,150000.0,80.0,3.0,2.0,5.0,1.0,0,1,0,0,0,0,1,1,44.51002309500625,40.20586486520793,2250,11047,6596,1680,7081,4,4,5,0,0,0,2,2,0,1,0,0,1,0,0,0
178,bars,1-N-419,386000.0,115.7,4.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,44.52580270396352,40.17890932602983,1204,11050,3317,3399,5080,1,6,6,1,0,7,1,0,0,1,0,0,1,0,0,0
179,bars,4-3-931,125000.0,110.0,4.0,14.0,14.0,1.0,0,0,0,0,1,0,0,0,44.509269992836,40.20967865714541,2678,11229,7014,1908,7471,2,1,2,1,0,1,1,1,0,0,1,0,0,1,0,0
180,bars,1-N-418,450000.0,121.0,3.0,4.0,7.0,2.0,0,0,0,0,1,1,1,1,44.5180200101794,40.18203709652422,506,10519,3900,2664,4950,10,31,13,0,2,0,1,1,0,1,0,0,1,0,0,0
181,bars,1-3-2017,230000.0,90.0,3.0,5.0,5.0,1.0,0,1,0,0,0,1,1,0,44.514048989347714,40.1861605885798,90,10356,4463,2117,5174,9,32,4,2,0,2,1,1,0,0,0,1,1,0,0,0
182,bars,6-Av3-153,214000.0,107.0,3.0,10.0,14.0,2.0,0,1,0,0,1,0,1,0,44.5388218,40.222082400000005,4489,14080,7926,4718,9688,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
183,bars,4-3-1384,135000.0,102.0,4.0,10.0,14.0,1.0,0,0,0,0,1,0,1,0,44.509269992836,40.20967865714541,2678,11229,7014,1908,7471,2,1,2,1,0,1,1,1,0,0,1,0,0,1,0,0
184,bars,6-Z3-259,113000.0,55.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,1,1,44.53131187614989,40.2057431020302,2591,12602,6143,3324,7788,5,7,5,1,1,1,1,12,0,0,0,1,1,0,0,0
185,bars,1-3-2082,290000.0,94.0,3.0,3.0,13.0,3.0,0,1,0,0,1,1,1,0,44.583870697678144,40.21673211791397,6767,17145,8266,7951,11537,7,11,2,0,0,0,0,0,0,0,1,0,1,0,0,0
186,bars,4-3-1360,420000.0,125.0,4.0,2.0,15.0,2.0,0,1,0,1,1,0,1,0,44.49857435,40.20958515,2974,10487,7379,1431,7271,0,0,1,0,1,0,0,4,0,1,0,0,1,0,0,0
187,bars,1-N-384,450000.0,123.0,3.0,3.0,15.0,2.0,0,1,0,0,1,0,1,0,44.50439786901182,40.18091474247,1069,9384,4450,2027,4301,8,15,5,2,0,1,1,1,0,1,0,0,1,0,0,0
188,bars,1-B-117,370000.0,90.0,4.0,7.0,15.0,1.0,0,1,0,0,1,1,1,0,44.51863665459219,40.17606564344017,1145,10380,3295,3162,4445,5,9,7,1,0,1,0,0,0,1,0,0,1,0,0,0
189,bars,4-2-194,110000.0,68.2,2.0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,0,0,0,1,0,1,0,0
190,bars,4-3-1383,215000.0,91.0,4.0,3.0,5.0,2.0,0,1,0,0,0,1,1,1,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,0,0,0,1,1,0,0,0
191,bars,6-NN3-340,380000.0,171.0,4.0,10.0,14.0,1.0,0,1,0,0,1,0,1,1,44.56767632462467,40.1901200973952,4490,14813,5009,6326,8579,2,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0
192,bars,1-3-2098,280000.0,138.0,4.0,9.0,9.0,2.0,0,1,0,0,1,1,1,1,44.45609932611657,40.15477242139723,6097,4733,7051,5705,2755,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
193,bars,6-NN2-213,90000.0,65.0,2.0,5.0,12.0,1.0,0,0,0,0,1,0,1,0,44.56766267869721,40.190976192401365,4499,14839,5092,6313,8634,1,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0
194,bars,1-1-440,148000.0,38.0,1.0,5.0,10.0,1.0,0,1,0,0,1,0,1,1,44.50449735,40.1832187,951,9481,4641,1805,4544,1,7,6,3,1,1,1,0,0,0,1,0,1,0,0,0
195,bars,1-A-109,560000.0,160.0,4.0,4.0,5.0,2.0,0,0,0,1,1,1,1,1,44.50523170804844,40.19493042144863,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0
196,bars,4-3-1151,92000.0,83.0,3.0,5.0,9.0,1.0,0,0,0,0,1,0,0,0,44.57251521346963,40.21266289465016,5707,16080,7448,6902,10533,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
197,bars,1-2-978,170000.0,60.0,2.0,4.0,5.0,1.0,0,0,0,0,0,1,0,0,44.51642634119875,40.18161375666288,500,10375,3922,2592,4837,5,32,10,0,2,0,1,0,0,0,0,1,0,1,0,0
198,bars,2-3-171,445000.0,143.0,4.0,1.0,7.0,2.0,0,0,0,0,1,0,1,0,44.5273774,40.17699785,1446,11125,3073,3634,5017,1,2,4,0,0,3,1,0,0,1,0,0,1,0,0,0
199,bars,6-NN-339,70000.0,60.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,1,0,44.57111460185527,40.2061998983339,5261,15685,6740,6643,9945,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
200,bars,4-3-1322,300000.0,147.1,4.0,3.0,4.0,2.0,0,1,0,1,0,1,1,0,44.52026531166853,40.1995721688172,1571,11452,5649,2264,6744,3,4,8,0,0,0,3,0,0,1,0,0,1,0,0,0
201,bars,4-3-1381,280000.0,117.0,3.0,6.0,17.0,1.0,1,1,0,0,1,0,0,0,44.51872985,40.20413115,2039,11580,6172,2253,7152,3,8,2,1,0,0,1,0,0,1,0,0,0,1,0,0
202,bars,4-3-1355,198000.0,90.0,3.0,3.0,8.0,2.0,0,1,0,0,1,0,1,0,44.55827345658594,40.199176396159615,3949,14382,5625,5481,8617,3,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0
203,bars,4-3-1380,600000.0,174.0,3.0,1.0,4.0,1.0,0,0,0,0,0,0,1,0,44.4672332201912,40.19625664909909,4221,7485,7913,2257,5923,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
204,bars,2-3-59,300000.0,80.0,3.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,44.55827345658594,40.199176396159615,3949,14382,5625,5481,8617,3,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0
205,bars,1-A-84,380000.0,190.0,4.0,3.0,8.0,3.0,0,1,0,0,1,1,1,1,44.51228432718437,40.19590302536037,1126,10663,5501,1578,6098,0,1,4,0,0,1,0,0,0,1,0,0,1,0,0,0
206,bars,1-2-977,210000.0,66.7,2.0,3.0,4.0,1.0,0,1,0,0,0,0,1,0,44.50948029563954,40.17885352616499,926,9719,3997,2441,4274,5,23,10,2,1,1,3,0,0,1,0,0,1,0,0,0
207,bars,4-2-192,190000.0,56.4,2.0,5.0,8.0,1.0,0,1,0,0,1,0,1,1,44.4625288,40.172490550000006,4711,5729,6923,3823,3650,4,1,6,0,0,0,0,3,0,1,0,0,1,0,0,0
208,bars,6-D3-195,160000.0,68.0,3.0,5.0,5.0,1.0,0,0,0,0,1,0,1,0,44.49633619872418,40.22328636163789,4441,11339,8833,2904,8759,4,1,2,0,0,0,2,0,0,1,0,0,1,0,0,0
209,bars,6-NN-4,165000.0,120.0,3.0,5.0,7.0,2.0,0,1,0,0,1,0,1,0,44.56801074287233,40.19856932187552,4707,15133,5859,6306,9182,7,17,10,0,0,0,0,0,0,1,0,0,1,0,0,0
210,bars,4-3-1378,109000.0,75.0,3.0,1.0,4.0,1.0,0,0,0,0,0,1,1,0,44.52026531166853,40.1995721688172,1571,11452,5649,2264,6744,3,4,8,0,0,0,3,0,0,1,0,0,1,0,0,0
211,bars,4-3-1377,260000.0,90.0,3.0,4.0,9.0,2.0,1,1,0,0,1,0,0,0,44.50164222859443,40.19625902492543,1614,9886,5964,676,5864,3,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0
212,bars,4-3-1286,170000.0,104.0,4.0,3.0,10.0,1.0,0,1,0,0,1,0,1,0,44.50603348930943,40.19194689069822,1014,9991,5360,1195,5503,3,8,1,0,0,1,0,0,0,0,1,0,0,0,0,1
213,bars,1-A-117,380000.0,106.7,3.0,4.0,7.0,2.0,0,1,0,0,1,1,1,0,44.51228432718437,40.19590302536037,1126,10663,5501,1578,6098,0,1,4,0,0,1,0,0,0,1,0,0,1,0,0,0
214,bars,1-1-439,105000.0,43.0,1.0,4.0,4.0,1.0,0,1,0,0,0,1,1,0,44.45609932611657,40.15477242139723,6097,4733,7051,5705,2755,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
215,bars,1-1-438,105000.0,34.0,1.0,4.0,5.0,1.0,0,0,0,0,0,1,0,0,44.50548999069079,40.17725911263928,1268,9343,4088,2434,3964,11,15,6,0,2,0,2,1,0,0,0,1,0,1,0,0
216,bars,2-3-170,390000.0,165.0,4.0,2.0,10.0,2.0,0,1,0,1,1,1,1,0,44.51811462379455,40.166993360178346,2129,10127,2522,3947,3680,6,0,2,0,1,0,2,0,0,1,0,0,1,0,0,0
217,bars,1-A-115,250000.0,93.0,3.0,5.0,6.0,2.0,1,0,0,0,0,0,0,0,44.51228432718437,40.19590302536037,1126,10663,5501,1578,6098,0,1,4,0,0,1,0,0,0,1,0,0,0,1,0,0
218,bars,4-3-1376,240000.0,109.0,3.0,10.0,16.0,2.0,0,1,0,0,1,1,1,0,44.51872985,40.20413115,2039,11580,6172,2253,7152,3,8,2,1,0,0,1,0,0,1,0,0,1,0,0,0
219,bars,1-3-2090,165000.0,82.0,3.0,3.0,4.0,1.0,0,0,0,0,0,1,1,1,44.499472776670245,40.180107053322125,1479,8960,4673,1965,4080,1,6,7,1,0,0,0,2,0,0,0,1,1,0,0,0
220,bars,4-3-1365,330000.0,120.0,4.0,3.0,16.0,2.0,0,0,0,0,1,0,1,0,44.51413593557797,40.21066440089994,2743,11632,6981,2284,7695,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
221,bars,6-Ach-118,115000.0,80.0,3.0,3.0,16.0,1.0,0,1,0,0,1,0,1,1,44.43443755,40.117706,10230,4808,9612,10180,5315,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
222,bars,4-3-1372,175000.0,83.0,4.0,2.0,5.0,1.0,0,1,0,0,0,0,1,0,44.51002309500625,40.20586486520793,2250,11047,6596,1680,7081,4,4,5,0,0,0,2,2,0,0,0,1,1,0,0,0
223,bars,4-3-1571,135000.0,100.0,3.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,44.51002309500625,40.20586486520793,2250,11047,6596,1680,7081,4,4,5,0,0,0,2,2,0,0,0,1,1,0,0,0
224,bars,4-3-1359,306000.0,175.0,4.0,3.0,16.0,2.0,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,0,0,1,0,1,0,0,0
225,bars,1-3-2093,262000.0,105.0,3.0,6.0,6.0,2.0,0,0,0,0,1,1,1,1,44.583870697678144,40.21673211791397,6767,17145,8266,7951,11537,7,11,2,0,0,0,0,0,0,1,0,0,1,0,0,0
226,bars,4-3-1370,132000.0,75.0,2.0,2.0,5.0,1.0,0,0,0,0,0,0,1,0,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,0,0,0,1,0,1,0,0
227,bars,4-3-1362,400000.0,140.0,4.0,11.0,17.0,2.0,0,1,0,0,0,1,1,1,44.50603348930943,40.19194689069822,1014,9991,5360,1195,5503,3,8,1,0,0,1,0,0,0,1,0,0,1,0,0,0
228,bars,4-3-1363,450000.0,170.0,5.0,5.0,9.0,2.0,0,0,0,0,0,0,0,1,44.55827345658594,40.199176396159615,3949,14382,5625,5481,8617,3,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0
229,bars,3-3-2091,410000.0,124.0,4.0,3.0,6.0,2.0,0,0,0,0,0,0,1,1,44.51166722152143,40.182206184659805,512,10014,4189,2259,4691,10,17,5,4,0,1,5,4,0,1,0,0,1,0,0,0
230,bars,1-3-2034,400000.0,148.0,3.0,3.0,4.0,1.0,0,0,0,0,0,1,1,0,44.51642634119875,40.18161375666288,500,10375,3922,2592,4837,5,32,10,0,2,0,1,0,0,1,0,0,0,1,0,0
231,bars,4-3-1358,179000.0,91.0,3.0,4.0,7.0,2.0,0,1,0,0,1,1,1,0,44.491346750379165,40.19366433254226,2189,8985,6248,448,5440,6,1,3,1,0,1,0,2,0,1,0,0,1,0,0,0
232,bars,1-N-338,250000.0,90.0,3.0,4.0,11.0,1.0,0,0,0,0,1,0,1,0,44.51181945133735,40.183313571671,407,10067,4285,2178,4806,11,24,6,5,0,1,4,5,0,1,0,0,1,0,0,0
233,bars,1-A-113,500000.0,146.0,4.0,3.0,6.0,2.0,1,1,0,1,1,0,0,0,44.50523170804844,40.19493042144863,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0
234,bars,4-3-1353,120000.0,91.0,3.0,2.0,9.0,1.0,0,0,0,0,1,0,1,0,44.4972968,40.20489739999999,2588,10091,6976,902,6740,5,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0
235,bars,4-2-188,255000.0,65.0,2.0,5.0,5.0,1.0,0,1,0,0,0,1,1,0,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,0,1,0,0,1,0,0,0
236,bars,4-2-187,120000.0,55.0,2.0,5.0,5.0,1.0,0,1,0,0,0,1,1,0,44.4972968,40.20489739999999,2588,10091,6976,902,6740,5,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0
237,bars,4-2-186,125000.0,55.0,2.0,4.0,5.0,1.0,0,1,0,0,0,1,1,0,44.4972968,40.20489739999999,2588,10091,6976,902,6740,5,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0
238,bars,4-3-1208,190000.0,94.0,3.0,6.0,6.0,1.0,0,1,0,0,1,0,1,0,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,0,1,0,0,1,0,0,0
239,bars,4-3-1354,260000.0,112.0,3.0,10.0,12.0,1.0,0,0,0,0,1,0,1,0,44.50824234549154,40.20230021885149,1903,10709,6291,1351,6658,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0
240,bars,1-N-348,270000.0,135.0,3.0,4.0,9.0,2.0,0,1,0,0,1,0,1,0,44.5247969,40.17890785,1141,10968,3347,3331,5023,1,6,7,1,0,7,1,0,0,1,0,0,0,1,0,0
241,bars,4-3-1357,162000.0,76.0,3.0,4.0,14.0,1.0,0,1,0,0,1,0,1,0,44.499155086504345,40.19562050194883,1725,9667,6020,490,5750,7,3,1,2,0,0,2,0,0,1,0,0,1,0,0,0
242,bars,4-3-1352,330000.0,108.8,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.52026531166853,40.1995721688172,1571,11452,5649,2264,6744,3,4,8,0,0,0,3,0,0,0,0,1,1,0,0,0
243,bars,4-3-1350,170000.0,82.5,3.0,5.0,5.0,1.0,0,0,0,0,0,1,1,1,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,0,0,0,1,1,0,0,0
244,bars,4-3--1349,150000.0,70.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.49844424700246,40.19994302020931,2098,9864,6455,497,6211,12,10,0,1,0,0,3,1,0,0,0,1,1,0,0,0
245,bars,4-3-1027,120000.0,87.5,3.0,1.0,10.0,2.0,0,0,0,0,1,0,1,0,44.509269992836,40.20967865714541,2678,11229,7014,1908,7471,2,1,2,1,0,1,1,1,0,0,1,0,1,0,0,0
246,bars,4-3-1247,200000.0,76.0,3.0,2.0,5.0,1.0,0,0,0,0,0,0,1,0,44.499155086504345,40.19562050194883,1725,9667,6020,490,5750,7,3,1,2,0,0,2,0,0,0,0,1,0,1,0,0
247,bars,4-3-1256,285000.0,101.0,3.0,7.0,18.0,2.0,0,0,0,1,1,1,1,1,44.55827345658594,40.199176396159615,3949,14382,5625,5481,8617,3,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0
