,source,webpage,success,error,skipped
1930,bnakaran,https://www.bnakaran.com/en/townhouse-for-sale-in-avan-yerevan-d116705,False,invalid literal for int() with base 10: '-',
1931,bnakaran,https://www.bnakaran.com/en/house-for-rent-in-tsaxkadzor-kotayk-d108251,False,list index out of range,
1932,bnakaran,https://www.bnakaran.com/en/buildable-land-for-sale-in-alapars-kotayk-d117917,False,'BnakaranApartmentScraper' object has no attribute 'area',
1933,bars,https://bars.am/en/properties/standard/apartment/1-S-62,True,,
1934,bars,https://bars.am/en/properties/standard/apartment/1-3-1531,True,,
1935,bars,https://bars.am/en/properties/standard/apartment/1-3-205,True,,
1936,bars,https://bars.am/en/properties/standard/apartment/4-3-1285,True,,
1937,bars,https://bars.am/en/properties/standard/apartment/4-3-1367,True,,
1938,bars,https://bars.am/en/properties/standard/apartment/1-2-736,True,,
1939,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d117869,False,invalid literal for int() with base 10: '',
1940,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d116450,True,,
1941,bars,https://bars.am/en/properties/standard/apartment/4-3-1385,True,,
1942,bars,https://bars.am/en/properties/standard/apartment/1-N-311,True,,
1943,bars,https://bars.am/en/properties/standard/apartment/1-3-1515,True,,
1944,bars,https://bars.am/en/properties/standard/apartment/1-3-2109,True,,
1945,bars,https://bars.am/en/properties/standard/apartment/1-3-859,True,,
1946,bars,https://bars.am/en/properties/standard/apartment/1-3-2070,True,,
1947,bars,https://bars.am/en/properties/standard/apartment/1-3-1613,True,,
1948,bars,https://bars.am/en/properties/standard/apartment/1-3-323,True,,
1949,bars,https://bars.am/en/properties/standard/apartment/1-3-346,True,,
1950,bars,https://bars.am/en/properties/standard/apartment/1-3-883,True,,
1951,bars,https://bars.am/en/properties/standard/apartment/1-3-985,True,,
1952,bars,https://bars.am/en/properties/standard/apartment/1-S-72,True,,
1953,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d86405,False,'DataFrame' object is not callable,
1954,bars,https://bars.am/en/properties/standard/apartment/1-3-2060,True,,
1955,bars,https://bars.am/en/properties/standard/apartment/4-3-1332,True,,
1956,bars,https://bars.am/en/properties/standard/apartment/1-2-971,True,,
1957,bars,https://bars.am/en/properties/standard/apartment/1-S-73,True,,
1958,bars,https://bars.am/en/properties/standard/apartment/1-S-71,True,,
1959,bars,https://bars.am/en/properties/standard/apartment/6-NM-11,True,,
1960,bars,https://bars.am/en/properties/standard/apartment/1-N-162,True,,
1961,bars,https://bars.am/en/properties/standard/apartment/1-2-986,True,,
1962,bars,https://bars.am/en/properties/standard/apartment/1-3-1981,True,,
1963,bars,https://bars.am/en/properties/standard/apartment/4-3-1393,True,,
1964,bars,https://bars.am/en/properties/standard/apartment/1-3-2108,True,,
1965,bars,https://bars.am/en/properties/standard/apartment/1-N-278,True,,
1966,bars,https://bars.am/en/properties/standard/apartment/1-3-2107,True,,
1967,bars,https://bars.am/en/properties/standard/apartment/1-3-2018,True,,
1968,bars,https://bars.am/en/properties/standard/apartment/1-3-2028,True,,
1969,bars,https://bars.am/en/properties/standard/apartment/1-2-982,True,,
1970,bars,https://bars.am/en/properties/standard/apartment/2-1-44,True,,
1971,bars,https://bars.am/en/properties/standard/apartment/6-Mal-48,True,,
1972,bars,https://bars.am/en/properties/standard/apartment/6-Av3-154,True,,
1973,bars,https://bars.am/en/properties/standard/apartment/1-3-2106,False,invalid literal for int() with base 10: 'Price Upon Request',
1974,bars,https://bars.am/en/properties/standard/apartment/1-3-2095,True,,
1975,bars,https://bars.am/en/properties/standard/apartment/6-Ach-119,True,,
1976,bars,https://bars.am/en/properties/standard/apartment/6-D4-101,True,,
1977,bars,https://bars.am/en/properties/standard/apartment/4-2-198,True,,
1978,bars,https://bars.am/en/properties/standard/apartment/1-3-2104,True,,
1979,bars,https://bars.am/en/properties/standard/apartment/4-3-1265,True,,
1980,bars,https://bars.am/en/properties/standard/apartment/1-3-1665,True,,
1981,bars,https://bars.am/en/properties/standard/apartment/1-3-2102,True,,
1982,bars,https://bars.am/en/properties/standard/apartment/4-2-197,True,,
1983,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d116830,False,'DataFrame' object is not callable,
1984,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d108749,True,,
1985,bars,https://bars.am/en/properties/standard/apartment/2-3-156,True,,
1986,bars,https://bars.am/en/properties/standard/apartment/4-3-1392,True,,
1987,bars,https://bars.am/en/properties/standard/apartment/4-3-1391,True,,
1988,bars,https://bars.am/en/properties/standard/apartment/4-3-1217,True,,
1989,bars,https://bars.am/en/properties/standard/apartment/4-3-1160,False,invalid literal for int() with base 10: 'Price Upon Request',
1990,bars,https://bars.am/en/properties/standard/apartment/4-3-554,True,,
1991,bars,https://bars.am/en/properties/standard/apartment/1-3-1771,True,,
1992,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117064,False,'DataFrame' object is not callable,
1993,bars,https://bars.am/en/properties/standard/apartment/1-А-114,False,'DataFrame' object is not callable,
1994,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d114172,False,invalid literal for int() with base 10: '',
1995,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d113904,False,invalid literal for int() with base 10: '',
1996,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d75073,False,invalid literal for int() with base 10: '',
1997,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d114568,False,invalid literal for int() with base 10: '',
1998,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d107554,False,'DataFrame' object is not callable,
1999,bars,https://bars.am/en/properties/standard/apartment/4-3-1390,True,,
2000,bars,https://bars.am/en/properties/standard/apartment/1-B-108,True,,
2001,bars,https://bars.am/en/properties/standard/apartment/1-N-376,False,'DataFrame' object is not callable,
2002,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d109621,False,invalid literal for int() with base 10: '',
2003,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d110650,False,'DataFrame' object is not callable,
2004,bars,https://bars.am/en/properties/standard/apartment/1-2-984,True,,
2005,bars,https://bars.am/en/properties/standard/apartment/1-2-973,True,,
2006,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d113598,False,'DataFrame' object is not callable,
2007,bars,https://bars.am/en/properties/standard/apartment/1-N-421,False,'DataFrame' object is not callable,
2008,bars,https://bars.am/en/properties/standard/apartment/1-DH-6,False,'DataFrame' object is not callable,
2009,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d117216,False,invalid literal for int() with base 10: '',
2010,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d116943,False,invalid literal for int() with base 10: '',
2011,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d106930,False,invalid literal for int() with base 10: '',
2012,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d116449,False,invalid literal for int() with base 10: '',
2013,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d91811,False,invalid literal for int() with base 10: '',
2014,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d111336,False,'DataFrame' object is not callable,
2015,bars,https://bars.am/en/properties/standard/apartment/1-A-64,False,'DataFrame' object is not callable,
2016,bars,https://bars.am/en/properties/standard/apartment/1-N-120,True,,
2017,bars,https://bars.am/en/properties/standard/apartment/1-A-107,True,,
2018,bars,https://bars.am/en/properties/standard/apartment/6-NN1-125,True,,
2019,bars,https://bars.am/en/properties/standard/apartment/4-3-1389,True,,
2020,bars,https://bars.am/en/properties/standard/apartment/1-N-390,True,,
2021,bars,https://bars.am/en/properties/standard/apartment/1-2-981,True,,
2022,bars,https://bars.am/en/properties/standard/apartment/1-A-99,True,,
2023,bars,https://bars.am/en/properties/standard/apartment/1-N-420,True,,
2024,bars,https://bars.am/en/properties/standard/apartment/1-3-1958,True,,
2025,bars,https://bars.am/en/properties/standard/apartment/1-3-2101,True,,
2026,bars,https://bars.am/en/properties/standard/apartment/98976,True,,
2027,bars,https://bars.am/en/properties/standard/apartment/1-N-373,False,invalid literal for int() with base 10: 'Price Upon Request',
2028,bars,https://bars.am/en/properties/standard/apartment/4-3-1388,True,,
2029,bars,https://bars.am/en/properties/standard/apartment/1-N-125,False,'DataFrame' object is not callable,
2030,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-arabkir-yerevan-d104217,False,invalid literal for int() with base 10: '',
2031,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d88473,False,invalid literal for int() with base 10: '',
2032,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d94420,False,invalid literal for int() with base 10: '',
2033,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d113304,False,invalid literal for int() with base 10: '',
2034,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d115738,False,invalid literal for int() with base 10: '',
2035,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-davtashen-yerevan-d116114,False,invalid literal for int() with base 10: '',
2036,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-davtashen-yerevan-d116115,False,invalid literal for int() with base 10: '',
2037,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-davtashen-yerevan-d116116,False,invalid literal for int() with base 10: '',
2038,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d115912,False,invalid literal for int() with base 10: '',
2039,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d104552,False,'DataFrame' object is not callable,
2040,bars,https://bars.am/en/properties/standard/apartment/4-2-69,True,,
2041,bars,https://bars.am/en/properties/standard/apartment/1-3-1762а,True,,
2042,bars,https://bars.am/en/properties/standard/apartment/1-3-2100,True,,
2043,bars,https://bars.am/en/properties/standard/apartment/2-3-172,True,,
2044,bars,https://bars.am/en/properties/standard/apartment/4-3-1387,True,,
2045,bars,https://bars.am/en/properties/standard/apartment/4-3-1386,True,,
2046,bars,https://bars.am/en/properties/standard/apartment/1-N-419,True,,
2047,bars,https://bars.am/en/properties/standard/apartment/4-3-931,True,,
2048,bars,https://bars.am/en/properties/standard/apartment/1-N-418,True,,
2049,bars,https://bars.am/en/properties/standard/apartment/1-3-2017,True,,
2050,bars,https://bars.am/en/properties/standard/apartment/6-Av3-153,True,,
2051,bars,https://bars.am/en/properties/standard/apartment/4-3-1384,True,,
2052,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d117789,False,invalid literal for int() with base 10: '',
2053,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d106031,False,'DataFrame' object is not callable,
2054,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d115367,False,invalid literal for int() with base 10: '',
2055,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d115388,True,,
2056,bars,https://bars.am/en/properties/standard/apartment/6-Z3-259,True,,
2057,bars,https://bars.am/en/properties/standard/apartment/1-3-2082,True,,
2058,bars,https://bars.am/en/properties/standard/apartment/4-3-1360,True,,
2059,bars,https://bars.am/en/properties/standard/apartment/1-N-384,True,,
2060,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117786,True,,
2061,bars,https://bars.am/en/properties/standard/apartment/1-B-117,True,,
2062,bars,https://bars.am/en/properties/standard/apartment/4-2-194,True,,
2063,bars,https://bars.am/en/properties/standard/apartment/4-3-1383,True,,
2064,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d116474,False,invalid literal for int() with base 10: '',
2065,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117763,False,'BnakaranApartmentScraper' object has no attribute 'area',
2066,bnakaran,https://www.bnakaran.com/en/apartment-for-office-for-sale-in-downtown-yerevan-d110638,False,'BnakaranApartmentScraper' object has no attribute 'rooms',
2067,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-shengavit-yerevan-d117756,False,invalid literal for int() with base 10: 'semi-basement',
2068,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d114046,False,invalid literal for int() with base 10: '',
2069,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117102,False,'DataFrame' object is not callable,
2070,bars,https://bars.am/en/properties/standard/apartment/6-NN3-340,True,,
2071,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d107969,False,invalid literal for int() with base 10: '',
2072,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d86048,False,invalid literal for int() with base 10: '',
2073,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d114392,False,invalid literal for int() with base 10: '',
2074,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-arabkir-yerevan-d117728,True,,
2075,bars,https://bars.am/en/properties/standard/apartment/1-3-2098,True,,
2076,bars,https://bars.am/en/properties/standard/apartment/6-NN2-213,True,,
2077,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d116639,False,invalid literal for int() with base 10: '',
2078,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-nor-nork-yerevan-d116774,False,invalid literal for int() with base 10: '',
2079,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-center-yerevan-d116908,False,invalid literal for int() with base 10: '',
2080,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d112922,False,'DataFrame' object is not callable,
2081,bars,https://bars.am/en/properties/exclusive/apartment/6-NN2-209,False,invalid literal for int() with base 10: 'Price Upon Request',
2082,bars,https://bars.am/en/properties/standard/apartment/1-1-440,True,,
2083,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117713,False,invalid literal for int() with base 10: '',
2084,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117636,True,,
2085,bars,https://bars.am/en/properties/standard/apartment/1-A-109,True,,
2086,bars,https://bars.am/en/properties/standard/apartment/4-3-1151,True,,
2087,bars,https://bars.am/en/properties/standard/apartment/1-2-978,True,,
2088,bars,https://bars.am/en/properties/standard/apartment/2-3-171,True,,
2089,bars,https://bars.am/en/properties/standard/apartment/6-NN-339,True,,
2090,bars,https://bars.am/en/properties/standard/apartment/6-Dv3-202,True,,
2091,bars,https://bars.am/en/properties/standard/apartment/4-3-1322,True,,
2092,bars,https://bars.am/en/properties/standard/apartment/4-3-1381,True,,
2093,bars,https://bars.am/en/properties/standard/apartment/4-3-1355,True,,
2094,bars,https://bars.am/en/properties/standard/apartment/4-3-1380,True,,
2095,bars,https://bars.am/en/properties/standard/apartment/2-3-59,True,,
2096,bars,https://bars.am/en/properties/standard/apartment/1-N-417,True,,
2097,bars,https://bars.am/en/properties/standard/apartment/1-A-84,True,,
2098,bars,https://bars.am/en/properties/standard/apartment/1-2-977,True,,
2099,bars,https://bars.am/en/properties/standard/apartment/4-2-192,True,,
2100,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d115056,False,invalid literal for int() with base 10: '',
2101,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-arabkir-yerevan-d114126,True,,
2102,bars,https://bars.am/en/properties/standard/apartment/6-D3-195,True,,
2103,bars,https://bars.am/en/properties/standard/apartment/6-NN-4,True,,
2104,bars,https://bars.am/en/properties/standard/apartment/4-3-1378,True,,
2105,bars,https://bars.am/en/properties/standard/apartment/1-S-51,True,,
2106,bars,https://bars.am/en/properties/standard/apartment/4-3-1377,True,,
2107,bars,https://bars.am/en/properties/standard/apartment/4-3-1286,True,,
2108,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d115161,False,invalid literal for int() with base 10: '',
2109,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d115268,False,invalid literal for int() with base 10: '',
2110,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d116334,False,invalid literal for int() with base 10: '',
2111,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d117334,True,,
2112,bars,https://bars.am/en/properties/standard/apartment/1-A-117,True,,
2113,bars,https://bars.am/en/properties/standard/apartment/1-1-439,True,,
2114,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117345,True,,
2115,bars,https://bars.am/en/properties/standard/apartment/1-1-438,True,,
2116,bars,https://bars.am/en/properties/standard/apartment/1-N-416,True,,
2117,bars,https://bars.am/en/properties/standard/apartment/2-3-170,True,,
2118,bars,https://bars.am/en/properties/standard/apartment/1-A-115,True,,
2119,bars,https://bars.am/en/properties/standard/apartment/4-3-1376,True,,
2120,bars,https://bars.am/en/properties/standard/apartment/4-3-1368,False,invalid literal for int() with base 10: 'Price Upon Request',
2121,bars,https://bars.am/en/properties/standard/apartment/1-3-2090,True,,
2122,bars,https://bars.am/en/properties/standard/apartment/4-3-1365,True,,
2123,bars,https://bars.am/en/properties/standard/apartment/6-Ach-118,True,,
2124,bars,https://bars.am/en/properties/standard/apartment/4-3-1372,True,,
2125,bars,https://bars.am/en/properties/standard/apartment/4-3-1571,True,,
2126,bars,https://bars.am/en/properties/exclusive/apartment/1-DH,False,invalid literal for int() with base 10: 'Price Upon Request',
2127,bars,https://bars.am/en/properties/standard/apartment/4-3-1359,True,,
2128,bars,https://bars.am/en/properties/standard/apartment/1-3-2093,True,,
2129,bars,https://bars.am/en/properties/standard/apartment/4-3-1370,True,,
2130,bars,https://bars.am/en/properties/standard/apartment/4-3-1362,True,,
2131,bars,https://bars.am/en/properties/standard/apartment/4-3-1366,False,invalid literal for int() with base 10: 'Price Upon Request',
2132,bars,https://bars.am/en/properties/standard/apartment/4-3-1363,True,,
2133,bars,https://bars.am/en/properties/standard/apartment/6-Z3-257,True,,
2134,bars,https://bars.am/en/properties/standard/apartment/3-3-2091,True,,
2135,bars,https://bars.am/en/properties/standard/apartment/3-3-2755,True,,
2136,bars,https://bars.am/en/properties/standard/apartment/1-3-2034,True,,
2137,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d117415,True,,
2138,bars,https://bars.am/en/properties/standard/apartment/4-3-1358,True,,
2139,bars,https://bars.am/en/properties/standard/apartment/4-2-189,True,,
2140,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117451,True,,
2141,bars,https://bars.am/en/properties/standard/apartment/1-N-338,True,,
2142,bars,https://bars.am/en/properties/standard/apartment/1-A-113,True,,
2143,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117578,True,,
2144,bars,https://bars.am/en/properties/standard/apartment/1-3-2088,True,,
2145,bars,https://bars.am/en/properties/standard/apartment/4-3-1353,True,,
2146,bars,https://bars.am/en/properties/standard/apartment/4-2-188,True,,
2147,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d102666,True,,
2148,bars,https://bars.am/en/properties/standard/apartment/4-2-187,True,,
2149,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d115504,True,,
2150,bars,https://bars.am/en/properties/standard/apartment/4-2-186,True,,
2151,bars,https://bars.am/en/properties/standard/apartment/4-3-1208,True,,
2152,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d115688,True,,
2153,bars,https://bars.am/en/properties/standard/apartment/4-3-1354,True,,
2154,bars,https://bars.am/en/properties/standard/apartment/1-N-348,True,,
2155,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d115763,False,invalid literal for int() with base 10: '',
2156,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-center-yerevan-d115971,False,'DataFrame' object is not callable,
2157,bars,https://bars.am/en/properties/standard/apartment/4-3-1357,True,,
2158,bars,https://bars.am/en/properties/standard/apartment/4-3-1352,True,,
2159,bars,https://bars.am/en/properties/standard/apartment/4-3-1350,True,,
2160,bars,https://bars.am/en/properties/standard/apartment/4-3--1349,True,,
2161,bars,https://bars.am/en/properties/standard/apartment/4-3-1027,True,,
2162,bars,https://bars.am/en/properties/standard/apartment/4-3-1247,True,,
2163,bars,https://bars.am/en/properties/standard/apartment/4-3-1256,True,,
2164,bars,https://bars.am/en/properties/standard/apartment/1-3-2087,True,,
2165,bars,https://bars.am/en/properties/standard/apartment/4-3-1348,True,,
2166,bars,https://bars.am/en/properties/standard/apartment/4-3-1347,True,,
2167,bars,https://bars.am/en/properties/standard/apartment/1-N-163,True,,
2168,bars,https://bars.am/en/properties/standard/apartment/4-3-1346,True,,
2169,bars,https://bars.am/en/properties/standard/apartment/1-N-414,True,,
2170,bars,https://bars.am/en/properties/standard/apartment/1-B-124,True,,
2171,bars,https://bars.am/en/properties/standard/apartment/1-B-67,True,,
2172,bars,https://bars.am/en/properties/standard/apartment/1-T-1,True,,
2173,bars,https://bars.am/en/properties/standard/apartment/1-B-120,True,,
2174,bars,https://bars.am/en/properties/standard/apartment/1-3-2086,True,,
2175,bars,https://bars.am/en/properties/standard/apartment/4-3-282,True,,
2176,bars,https://bars.am/en/properties/standard/apartment/1-T-5,True,,
2177,bars,https://bars.am/en/properties/standard/apartment/1-A-105,False,invalid literal for int() with base 10: 'Price Upon Request',
2178,bars,https://bars.am/en/properties/standard/apartment/1-N-387,True,,
2179,bars,https://bars.am/en/properties/standard/apartment/1-A-112,True,,
2180,bars,https://bars.am/en/properties/standard/apartment/1-A-101,True,,
2181,bars,https://bars.am/en/properties/standard/apartment/6-D3-200,True,,
2182,bars,https://bars.am/en/properties/standard/apartment/3-N-63,False,invalid literal for int() with base 10: 'Price Upon Request',
2183,bars,https://bars.am/en/properties/standard/apartment/4-2-118,True,,
2184,bars,https://bars.am/en/properties/standard/apartment/4-2-185,True,,
2185,bars,https://bars.am/en/properties/standard/apartment/6-D4-98,True,,
2186,bars,https://bars.am/en/properties/standard/apartment/1-B-119,True,,
2187,bars,https://bars.am/en/properties/standard/apartment/1-3-2058,True,,
2188,bars,https://bars.am/en/properties/standard/apartment/1-3-2083,True,,
2189,bars,https://bars.am/en/properties/standard/apartment/1-2-974,True,,
2190,bars,https://bars.am/en/properties/standard/apartment/1-2-968,True,,
2191,bars,https://bars.am/en/properties/standard/apartment/1-B-116,True,,
2192,bars,https://bars.am/en/properties/standard/apartment/1-3-2085,True,,
2193,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d115992,False,invalid literal for int() with base 10: '',
2194,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d116880,True,,
2195,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d116903,True,,
2196,bars,https://bars.am/en/properties/standard/apartment/1-2-970,True,,
2197,bars,https://bars.am/en/properties/standard/apartment/4-3-1345,True,,
2198,bars,https://bars.am/en/properties/standard/apartment/4-3-1150,True,,
2199,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-vacation-in-center-yerevan-d113464,True,,
2200,bars,https://bars.am/en/properties/standard/apartment/1-2-969,True,,
2201,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117690,True,,
2202,bars,https://bars.am/en/properties/standard/apartment/1-N-395,True,,
2203,bars,https://bars.am/en/properties/standard/apartment/1-N-109,True,,
2204,bars,https://bars.am/en/properties/standard/apartment/1-N-405,True,,
2205,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d112939,True,,
2206,bars,https://bars.am/en/properties/standard/apartment/1-N-274,True,,
2207,bars,https://bars.am/en/properties/standard/apartment/1-3-2080,True,,
2208,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-arabkir-yerevan-d117300,True,,
2209,bars,https://bars.am/en/properties/standard/apartment/1-A-98,True,,
2210,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d96493,True,,
2211,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d86810,True,,
2212,bars,https://bars.am/en/properties/standard/apartment/1-A-110,True,,
2213,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d97605,True,,
2214,bars,https://bars.am/en/properties/standard/apartment/1-N-396,True,,
2215,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-downtown-yerevan-d103793,True,,
2216,bars,https://bars.am/en/properties/standard/apartment/4-3-1288,True,,
2217,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d112892,True,,
2218,bars,https://bars.am/en/properties/standard/apartment/1-N-12,True,,
2219,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d114996,True,,
2220,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d115012,False,invalid literal for int() with base 10: '',
2221,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-center-yerevan-d115609,True,,
2222,bars,https://bars.am/en/properties/standard/apartment/4-2-167,True,,
2223,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d116588,True,,
2224,bars,https://bars.am/en/properties/standard/apartment/1-3-1954,True,,
2225,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d115930,False,invalid literal for int() with base 10: '',
2226,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-arabkir-yerevan-d101618,True,,
2227,bars,https://bars.am/en/properties/standard/apartment/1-N-265,True,,
2228,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-center-yerevan-d117673,True,,
2229,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d109715,True,,
2230,bars,https://bars.am/en/properties/standard/apartment/4-3-95,True,,
2231,bars,https://bars.am/en/properties/standard/apartment/4-3-1336,True,,
2232,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-ajapnyak-yerevan-d116287,True,,
2233,bars,https://bars.am/en/properties/standard/apartment/6-D3-199,True,,
2234,bars,https://bars.am/en/properties/standard/apartment/1-3-1976,True,,
2235,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117292,True,,
2236,bars,https://bars.am/en/properties/standard/apartment/4-3-1218,True,,
2237,bnakaran,https://www.bnakaran.com/en/apartment-for-sale-in-center-yerevan-d117579,True,,
2238,bars,https://bars.am/en/properties/standard/apartment/4-3-1111,True,,
2239,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-nork-marash-yerevan-d117672,True,,
2240,bars,https://bars.am/en/properties/standard/apartment/4-3-329,True,,
